tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0128662,movie,"Sweet Dreams, Suzan","'Sweet Dreams, Suzan'",1,1980,,70,"Adult,Comedy,Drama",5.3,37
tt0128663,movie,Sweet Little Things,Sweet Little Things,1,1984,,111,Adult,6.2,151
tt0128664,movie,Sweet Paradise,Paradise,1,1980,,70,Adult,6.1,22
tt0128665,movie,Sweet Secrets,Sweet Secrets,1,1977,,77,Adult,5.2,24
tt0128669,movie,Sweet Wet Lips,Sweet Wet Lips,1,1977,,,Adult,6.1,14
tt0128683,movie,Taboo American Style 1: The Ruthless Beginning,Taboo American Style 1: The Ruthless Beginning,1,1985,,66,"Adult,Drama,Romance",6.9,473
tt0128684,movie,Taboo American Style 2: The Story Continues,Taboo American Style 2: The Story Continues,1,1985,,68,"Adult,Drama,Romance",6.8,346
tt0128685,movie,Taboo American Style: A Mini-Series Part 3,Taboo American Style: A Mini-Series Part 3,1,1985,,74,"Adult,Drama,Romance",6.3,300
tt0128686,movie,Taboo American Style 4: The Exciting Conclusion,Taboo American Style 4: The Exciting Conclusion,1,1985,,64,"Adult,Drama,Romance",5.6,253
tt0128694,movie,The Taking of Christina,The Taking of Christina,1,1976,,83,"Adult,Crime,Drama",5.9,144
tt0128695,movie,Tail of the Bearded Clam,Tail of the Bearded Clam,1,1972,,,"Adult,Crime",4.8,8
tt0128703,movie,Tapestry of Passion,Tapestry of Passion,1,1976,,77,"Adult,Crime,Thriller",5.6,107
tt0128705,movie,A Taste of Bette,A Taste of Bette,1,1978,,59,"Adult,Comedy",4.5,24
tt0128707,movie,A Taste of Money,A Taste of Money,1,1983,,85,"Adult,Comedy,Drama",6.3,54
tt0128709,movie,Taxi Girls,Taxi Girls,1,1979,,82,"Adult,Comedy,Drama",5.4,211
tt0128714,movie,Teenage Cheerleader,Teenage Cheerleader,1,1974,,73,"Adult,Comedy",5.6,52
tt0128715,movie,Teenage Desire,Teenage Desire,1,1978,,60,"Adult,Comedy",7.4,25
tt0128716,movie,Teenage Madam,Teenage Madam,1,1977,,68,"Adult,Comedy",5.5,37
tt0128717,movie,Teenage Pajama Party,Teenage Pajama Party,1,1977,,71,"Adult,Comedy",5.9,65
tt0128720,movie,Teenage Twins,Teenage Twins,1,1976,,68,"Adult,Comedy",5.2,196
tt0128721,movie,Teeny Buns,Teeny Buns,1,1978,,69,"Adult,Drama",5.9,57
tt0128723,movie,Telefantasy,Telefantasy,1,1978,,73,"Adult,Comedy",5.6,47
tt0128724,movie,Tell Them Johnny Wadd Is Here,Tell Them Johnny Wadd Is Here,1,1976,,74,"Action,Adult,Crime",4.8,101
tt0128728,movie,Temptations,Temptations,1,1976,,80,Adult,6.5,65
tt0128733,movie,The Tender Trap,The Tender Trap,1,1978,,58,"Adult,Comedy",5.8,17
tt0128739,movie,That Lady from Rio,That Lady from Rio,1,1976,,76,"Adult,Crime,Drama",6.1,110
tt0128740,movie,That's My Daughter,That's My Daughter,1,1982,,79,"Adult,Comedy,Romance",5.7,77
tt0128756,movie,A Time to Love,A Time to Love,1,1971,,83,"Adult,Romance",6.0,12
tt0128758,movie,Tina Makes a Deal,Tina Makes a Deal,1,1973,,56,"Adult,Comedy",4.5,9
tt0128760,movie,Tinseltown,Tinseltown,1,1980,,85,"Adult,Comedy",5.2,95
tt0128771,movie,Tomboy,Tomboy,1,1984,,77,"Adult,Comedy",6.1,182
tt0128774,movie,Too Hot to Handle,Too Hot to Handle,1,1975,,62,Adult,5.9,18
tt0128775,movie,Too Many Pieces,Too Many Pieces,1,1975,,53,Adult,5.4,17
tt0128777,movie,'A Bit' Too Much Too Soon,'A Bit' Too Much Too Soon,1,1983,,75,Adult,6.0,45
tt0128778,movie,Too Naughty to Say No,Too Naughty to Say No,1,1985,,84,Adult,6.1,228
tt0128789,movie,A Touch of Sex,A Touch of Sex,1,1975,,72,Adult,3.8,40
tt0129452,movie,The Travails of June,The Travails of June,1,1976,,59,"Adult,Crime,Drama",6.8,51
tt0129461,movie,Tropic of Desire,Tropic of Desire,1,1979,,75,"Adult,Drama",5.2,166
tt0129462,movie,Tropic of Passion,Tropic of Passion,1,1973,,77,"Adult,Crime,Drama",5.2,54
tt0129466,movie,The Trouble with Young Stuff,The Trouble with Young Stuff,1,1977,,110,"Adult,Drama,Romance",6.0,46
tt0129475,movie,The Two Lives of Jennifer,The Two Lives of Jennifer,1,1979,,56,"Adult,Comedy",6.2,18
tt0129476,movie,Two Senoritas,Two Senoritas,1,1975,,59,"Adult,Comedy",3.6,10
tt0129479,movie,The Tycoon's Daughter,The Tycoon's Daughter,1,1973,,58,"Adult,Comedy",5.0,29
tt0129494,movie,Raw Footage,Raw Footage,1,1977,,75,Adult,5.6,46
tt0129495,movie,The Undergraduate,The Undergraduate,1,1971,,68,"Adult,Drama",5.1,47
tt0129498,movie,An Unnatural Act,An Unnatural Act,1,1984,,,"Adult,Comedy,Fantasy",6.0,160
tt0129501,movie,Untamed,Untamed,1,1978,,81,"Adult,Comedy,Drama",5.8,74
tt0129502,movie,Unthinkable,Unthinkable,1,1984,,86,Adult,7.0,91
tt0129503,movie,Up Desiree Lane,Up Desiree Lane,1,1992,,74,Adult,7.8,11
tt0129508,movie,Urban Cowgirls,Urban Cowgirls,1,1982,,84,Adult,5.4,78
tt0129510,movie,'V': The Hot One,'V': The Hot One,1,1978,,97,"Adult,Drama",6.2,270
tt0129524,movie,Veronica's Kiss,Veronica's Kiss,1,1975,,,Adult,5.4,11
tt0129541,movie,Virgin Dreams,Virgin Dreams,1,1977,,84,"Adult,Drama",5.4,89
tt0129543,movie,Virgin Snow,Virgin Snow,1,1976,,75,Adult,4.7,30
tt0129546,movie,Virginia,Virginia,1,1983,,92,"Adult,Drama",5.3,125
tt0129548,movie,Virgins in Heat,Virgins in Heat,1,1976,,53,Adult,5.8,20
tt0129552,movie,Visions,Visions,1,1977,,69,Adult,6.1,41
tt0129571,movie,Way Down Deep,Way Down Deep,1,1978,,53,"Adult,Comedy",5.1,12
tt0129575,movie,Wedding Rituals,Noces rituelles,1,1991,,90,Adult,3.6,14
tt0129578,movie,The Weirdos and the Oddballs,The Weirdos and the Oddballs,1,1971,,63,Adult,5.5,25
tt0129604,movie,The Wicked One,The Wicked One,1,1995,,86,"Adult,Thriller",7.1,191
tt0129605,movie,Wicked Schoolgirls,Wicked Schoolgirls,1,1981,,73,"Adult,Comedy",5.5,58
tt0129606,movie,Wicked Sensations,Wicked Sensations,1,1980,,80,Adult,6.9,67
tt0129610,movie,The Widespread Scandals of Lydia Lace,The Widespread Scandals of Lydia Lace,1,1983,,76,"Adult,Drama",6.7,24
tt0129614,movie,Wild Attraction,Wild Attraction,1,1992,,73,"Adult,Drama,Romance",6.4,61
tt0129616,movie,Wild Cherry,Wild Cherry,1,1982,,,Adult,3.7,10
tt0129618,movie,Wild Innocents,Wild Innocents,1,1981,,75,Adult,5.7,117
tt0129623,movie,Winter Heat,Winter Heat,1,1976,,70,"Adult,Horror",5.5,144
tt0129629,movie,The Woman in Pink,The Woman in Pink,1,1984,,88,Adult,6.5,132
tt0129630,movie,Woman of the Night,Woman of the Night,1,1971,,65,"Adult,Drama",6.0,8
tt0129646,movie,Y'all Come,Y'all Come,1,1975,,53,"Adult,Thriller",4.1,12
tt0129651,movie,Young Doctors in Lust,Young Doctors in Lust,1,1982,,80,Adult,7.0,38
tt0129652,movie,Young Girls Do,Young Girls Do,1,1984,,76,"Adult,Comedy,Drama",5.4,64
tt0129653,movie,The Young Like It Hot,The Young Like It Hot,1,1983,,91,"Adult,Comedy",6.1,314
tt0129655,movie,Your the Boss,Your the Boss,1,1985,,84,Adult,4.9,109
tt0129756,movie,Anytime Anyplace,Anytime Anyplace,1,1981,,92,"Adult,Comedy,Crime",7.3,91
tt0129986,movie,The Health Spa,The Health Spa,1,1978,,75,"Adult,Drama",5.9,88
tt0130225,movie,Rosebud,Rosebud,1,1972,,58,Drama,5.4,32
tt0130307,movie,Teenage Cover Girls,Teenage Cover Girls,1,1976,,56,Adult,4.5,16
tt0130671,movie,"Exhausted: John C. Holmes, the Real Story","Exhausted: John C. Holmes, the Real Story",1,1981,,72,"Adult,Biography,Documentary",6.0,184
tt0131193,movie,"The $50, 000 Climax Show","The $50,000 Climax Show",1,1975,,71,Adult,5.5,32
tt0131204,movie,21 Hump Street,21 Hump Street,1,1988,,85,Adult,6.1,145
tt0131211,movie,50 Ways to Lick Your Lover,50 Ways to Lick Your Lover,1,1989,,,Adult,6.4,122
tt0131224,movie,Above and Beyond,Above and Beyond,1,1990,,90,Adult,3.4,18
tt0131233,movie,The Adventures of Breastman,The Adventures of Breastman,1,1992,,112,Adult,8.5,18
tt0131238,movie,The Affairs of Miss Roberts,The Affairs of Miss Roberts,1,1980,,,Adult,6.5,143
tt0131246,movie,The California Connection,The California Connection,1,1973,,83,"Action,Adult,Crime",5.1,38
tt0131247,movie,Agent 69,Agent 69,1,1970,,59,Adult,3.8,17
tt0131250,movie,The Agony of Lace Lash and Love,The Agony of Lace Lash and Love,1,1975,,58,"Adult,Drama",3.3,11
tt0131253,movie,Airport Girls,Airport Girls,1,1975,,60,Adult,4.3,9
tt0131254,movie,Wanted,Wanted,1,1980,,80,Adult,7.4,26
tt0131272,movie,All for One,All for One,1,1988,,,Adult,7.0,146
tt0131287,movie,Amazing Sex Stories,Amazing Sex Stories,1,1986,,81,Adult,6.7,16
tt0131311,movie,Anal Annie and the Magic Dildo,Anal Annie and the Magic Dildo,1,1985,,,Adult,7.5,26
tt0131312,movie,Anal Annie's All-Girl Escort Service,Anal Annie's All-Girl Escort Service,1,1990,,74,Adult,6.5,20
tt0131360,movie,Una donna chiamata cavallo,Una donna chiamata cavallo,1,1991,,,Adult,4.8,14
tt0131515,movie,Oscenità,Quando l'amore è oscenità,1,1980,,84,"Adult,Drama",4.4,233
tt0131728,movie,Anal Attraction,Anal Attraction,1,1988,,75,Adult,5.2,147
tt0131769,movie,And Then Came Eve,And Then Came Eve,1,1976,,56,Adult,2.4,11
tt0131775,movie,"Angels Bi Day, Devils Bi Night","Angels Bi Day, Devils Bi Night",1,1990,,100,Adult,7.2,9
tt0131778,movie,Animal Impulse,Animal Impulse,1,1989,,84,Adult,5.2,7
tt0131782,movie,Another Rear View,Another Rear View,1,1990,,84,"Adult,Mystery",6.1,105
tt0131789,movie,Ape Over Love,Ape Over Love,1,1974,,57,"Adult,Comedy,Romance",4.6,24
tt0131799,movie,Armed Servicers,Armed Servicers,1,1973,,54,Adult,5.1,18
tt0131802,movie,The School for Sexual Arts,The School for Sexual Arts,1,1975,,57,"Adult,Comedy",4.9,34
tt0131807,movie,Odalisque,Odalisque,1,1975,,59,Adult,5.6,10
tt0131810,movie,As Cute as They Cum,As Cute as They Cum,1,1990,,75,Adult,7.6,140
tt0131814,movie,As the Spirit Moves You,As the Spirit Moves You,1,1990,,85,"Adult,Comedy,Mystery",6.5,106
tt0131823,movie,Assault of Innocence,Assault of Innocence,1,1975,,58,"Adult,Crime",3.3,19
tt0131842,movie,The Autobiography of Herman Flogger,The Autobiography of Herman Flogger,1,1986,,78,Adult,6.2,108
tt0131846,movie,Autoerotica 2,Autoerotica 2,1,1991,,,Adult,6.8,23
tt0131850,movie,Awesome Assets,Awesome Assets,1,1987,,79,Adult,6.2,9
tt0131863,movie,Baby Blue,Baby Blue,1,1978,,,Adult,5.5,27
tt0131864,movie,Baby Bubbles,Baby Bubbles,1,1973,,,"Adult,Crime",4.7,14
tt0131866,movie,Baby Oil,Baby Oil,1,1975,,58,"Adult,Comedy",4.7,27
tt0131867,movie,Baby Sister,Baby Sister,1,1971,,,Adult,6.9,9
tt0131868,movie,Baccarat,Baccarat,1,1992,,,"Adult,Drama",5.2,16
tt0131872,movie,Bachelor's Paradise,Bachelor's Paradise,1,1986,,75,Adult,5.4,21
tt0131873,movie,Bachelorette Party,Bachelorette Party,1,1984,,79,Adult,6.2,17
tt0131881,movie,Backdoor Babes,Backdoor Babes,1,1985,,75,Adult,6.6,25
tt0131897,movie,Backstage,Backstage,1,1988,,,Adult,6.3,138
tt0131904,movie,Bad Girl,Bad Girl,1,1983,,75,Adult,5.2,13
tt0131909,movie,Bad Mama Jama Busts Out,Bad Mama Jama Busts Out,1,1989,,85,Adult,7.3,137
tt0131910,movie,Bad Mama Jama and the Fat Ladies of the Evening,Bad Mama Jama and the Fat Ladies of the Evening,1,1989,,87,Adult,7.3,140
tt0131916,movie,Badge '69',Badge '69',1,1974,,58,"Adult,Comedy",4.8,15
tt0131932,movie,Barbara Dare's Roman Holiday,Barbara Dare's Roman Holiday,1,1987,,80,Adult,6.3,44
tt0131933,movie,The Psychiatrist,The Psychiatrist,1,1971,,52,Adult,5.1,13
tt0131952,movie,Batteries Included,Batteries Included,1,1988,,75,Adult,5.6,19
tt0131994,movie,California Valley Girls,California Valley Girls,1,1985,,87,"Adult,Comedy",6.6,165
tt0132119,movie,L'ereditiera,L'ereditiera,1,1994,,151,Adult,3.6,11
tt0132162,movie,Flesh and Fantasy,Flesh and Fantasy,1,1985,,,"Adult,Comedy",6.1,175
tt0132242,movie,Inside Little Oral Annie,Inside Little Oral Annie,1,1984,,81,Adult,6.3,117
tt0132250,movie,Jean Geni,Jean Geni,1,1986,,80,Adult,6.3,47
tt0132288,movie,Looking for Mr. Goodsex,Looking for Mr. Goodsex,1,1985,,84,"Adult,Drama",5.7,39
tt0132305,movie,Private Fantasies V,Private Fantasies V,1,1985,,74,Adult,6.8,44
tt0132306,movie,Private Fantasies VI,Private Fantasies VI,1,1985,,,Adult,7.4,135
tt0132389,movie,One Hot Night of Passion,One Hot Night of Passion,1,1985,,83,Adult,6.6,177
tt0132409,movie,Passion Pit,Passion Pit,1,1985,,73,Adult,7.7,106
tt0132476,movie,The Rise of the Roman Empress,Carne bollente,1,1987,,84,Adult,6.1,109
tt0132478,movie,Rockin' with Seka or... Seka's Cruise,Rockin' with Seka or... Seka's Cruise,1,1980,,77,Adult,7.5,74
tt0132540,movie,Suzie Superstar II,Suzie Superstar II,1,1985,,84,Adult,6.6,194
tt0132566,movie,Tori Welles Goes Behind the Scenes,Tori Welles Goes Behind the Scenes,1,1992,,68,Adult,5.4,13
tt0132628,movie,Wild Things,Wild Things,1,1985,,82,"Adult,Comedy",6.5,249
tt0132703,movie,Bedroom Bedlam,Bedroom Bedlam,1,1973,,58,"Adult,Comedy",4.9,17
tt0132711,movie,Behind Blue Eyes 2,Behind Blue Eyes 2,1,1988,,80,Adult,6.9,11
tt0132719,movie,Behind the Greek Door,Behind the Greek Door,1,1975,,76,Adult,5.2,10
tt0132731,movie,Beneath the Mermaids,Beneath the Mermaids,1,1975,,,Adult,6.4,7
tt0132735,movie,The Best Little Cathouse in Las Vegas,The Best Little Cathouse in Las Vegas,1,1982,,81,Adult,4.7,16
tt0132741,movie,Betrayed Teens,Betrayed Teens,1,1977,,57,"Adult,Drama",5.8,67
tt0132742,movie,Betty Baby,Betty Baby,1,1975,,58,"Adult,Romance",7.6,38
tt0132744,movie,Between You and Me,Between You and Me,1,1973,,58,Adult,4.7,17
tt0132760,movie,Beyond the Blue,Beyond the Blue,1,1978,,57,"Adult,Comedy",5.6,11
tt0132800,movie,Big Abner,Big Abner,1,1975,,63,"Adult,Comedy,Horror",5.0,33
tt0132819,movie,Big Game,Big Game,1,1990,,,Adult,7.2,20
tt0132822,movie,Cells of Passion,Cells of Passion,1,1981,,83,"Adult,Comedy",5.0,149
tt0132828,movie,Hot and Horny,La Grande Mouille,1,1979,,80,"Adult,Drama",4.5,89
tt0132829,movie,The Big Pink,The Big Pink,1,1989,,98,Adult,2.7,9
tt0132830,movie,Big Rape,Big Rape,1,1974,,58,"Adult,Crime",3.9,11
tt0132833,movie,Big Split,Big Split,1,1976,,61,Adult,3.8,11
tt0132836,movie,Linda Can't Stop,Linda Can't Stop,1,1973,,61,Adult,3.3,12
tt0132838,movie,Big Thumbs,Big Thumbs,1,1977,,,Adult,7.2,15
tt0132842,movie,Big Tits Peeping Tom,Der Tittenspanner,1,1988,,86,Adult,6.0,9
tt0132843,movie,Big Top Cabaret,Big Top Cabaret,1,1986,,,Adult,6.6,150
tt0132844,movie,Big Top Cabaret 2,Big Top Cabaret 2,1,1989,,79,Adult,6.4,152
tt0132848,movie,Biker Slavegirls,Biker Slavegirls,1,1980,,53,Adult,3.6,12
tt0132866,movie,The Bitch Goddess,The Bitch Goddess,1,1982,,59,Adult,8.0,9
tt0132869,movie,Bitter Sweet Revenge,Bitter Sweet Revenge,1,1983,,,Adult,8.7,6
tt0132887,movie,The Blonde,The Blonde,1,1980,,73,Adult,5.8,39
tt0133421,movie,Black & White Affair,Black & White Affair,1,1984,,74,Adult,6.2,108
tt0133425,movie,The Black Anal-ist,The Black Anal-ist,1,1988,,72,Adult,6.8,9
tt0133429,movie,Black Baby Dolls,Black Baby Dolls,1,1985,,,Adult,7.4,7
tt0133432,movie,Black Chicks in Heat,Black Chicks in Heat,1,1988,,,Adult,6.0,11
tt0133433,movie,The Black Chill,The Black Chill,1,1986,,84,Adult,4.6,125
tt0133434,movie,Black Cobra,Black Cobra,1,1990,,88,Adult,5.7,11
tt0133443,movie,Black Fox,Black Fox,1,1988,,,Adult,6.1,15
tt0133452,movie,Black Lava,Black Lava,1,1986,,71,Adult,6.8,31
tt0133460,movie,Milk Chocolate,Black Neighbors,1,1975,,72,Adult,5.2,7
tt0133491,movie,Blonde Desire,Blonde Desire,1,1984,,73,Adult,7.4,9
tt0133494,movie,Blonde Ice,Blonde Ice,1,1990,,75,Adult,5.8,17
tt0133496,movie,Blonde on Black,Blonde on Black,1,1985,,,Adult,6.9,10
tt0133497,movie,Blondie,Blondie,1,1985,,90,Adult,5.4,10
tt0133498,movie,Blowdry,Blowdry,1,1976,,74,"Adult,Comedy",5.2,50
tt0133505,movie,Blowing Your Mind,Blowing Your Mind,1,1984,,,Adult,5.8,10
tt0133507,movie,Blow-Off!,Blow-Off!,1,1987,,87,"Adult,Mystery,Thriller",6.4,169
tt0133510,movie,The Blue Balloon,The Blue Balloon,1,1973,,75,"Adult,Crime,Horror",4.5,86
tt0133514,movie,Blue Heaven,Blue Heaven,1,1990,,75,Adult,3.4,132
tt0133528,movie,The Bod Squad,The Bod Squad,1,1989,,,Adult,6.4,108
tt0133529,movie,Bodies by Jackie,Bodies by Jackie,1,1985,,,Adult,5.2,19
tt0133530,movie,Body Candy,Body Candy,1,1980,,73,Adult,6.4,10
tt0133539,movie,Boiling Desires,Boiling Desires,1,1987,,81,"Adult,Romance",5.3,158
tt0133587,movie,Born to Burn,Born to Burn,1,1988,,89,Adult,6.4,103
tt0133640,movie,Du foutre plein le cul,Du foutre plein le cul,1,1984,,60,Adult,5.8,14
tt0133646,movie,Breast Stroke 3,Breast Stroke 3,1,1989,,75,"Adult,Comedy",6.0,100
tt0133667,movie,Brute Therapy,Brute Therapy,1,1971,,62,"Adult,Crime,Drama",4.4,14
tt0133710,movie,Desires of Innocence,Desires of Innocence,1,1997,,88,Drama,4.4,88
tt0134275,movie,The Abduction of Lorelei,The Abduction of Lorelei,1,1977,,70,"Adult,Crime,Thriller",5.6,64
tt0134288,movie,Anticipation,Anticipation,1,1982,,82,"Adult,Romance",4.8,35
tt0134298,movie,Aunt Peg,Aunt Peg,1,1980,,79,"Adult,Comedy,Drama",6.0,174
tt0134306,movie,Bang Bang You Got It!,Bang Bang You Got It!,1,1976,,81,"Adult,Comedy",5.8,57
tt0134314,movie,Between the Cheeks,Between the Cheeks,1,1985,,76,"Adult,Comedy",6.6,188
tt0134330,movie,Bun for the Money,Bun for the Money,1,1990,,91,Adult,6.3,97
tt0134333,movie,Office Fantasies,Office Fantasies,1,1984,,73,Adult,3.3,13
tt0134337,movie,Burning Desire,Burning Desires,1,1983,,,Adult,4.8,20
tt0134350,movie,Busty Biker Babes,Busty Biker Babes,1,1994,,61,Adult,8.0,9
tt0134410,movie,California Cherries,California Cherries,1,1987,,89,Adult,6.0,99
tt0134411,movie,California Cowgirls,California Cowgirls,1,1979,,58,Adult,6.4,15
tt0134414,movie,California Reaming,California Reaming,1,1986,,,Adult,5.7,139
tt0134428,movie,Can't Beat the Feeling,Can't Beat the Feeling,1,1988,,73,Adult,5.2,131
tt0134433,movie,Candy Stripers Part II,Candy Stripers Part II,1,1985,,80,"Adult,Comedy",6.8,204
tt0134434,movie,Candy Stripers 3,Candy Stripers 3,1,1987,,86,"Adult,Comedy",6.1,145
tt0134435,movie,Candy Stripers 4,Candy Stripers 4,1,1990,,89,"Adult,Comedy",6.2,9
tt0134436,movie,Candice Candy,Candice Candy,1,1976,,90,Adult,5.6,49
tt0134450,movie,Caresses,Caresses inavouables,1,1979,,80,Adult,5.8,62
tt0134452,movie,Carnal Possessions,Carnal Possessions,1,1988,,72,Adult,4.6,133
tt0134453,movie,Carnal's Cuties,Carnal's Cuties,1,1979,,59,"Adult,Comedy",5.0,10
tt0134465,movie,Casing the Crack,Casing the Crack,1,1988,,72,"Adult,Comedy,Mystery",5.0,136
tt0134488,movie,Caught from Behind 11,Caught from Behind 11,1,1989,,76,Adult,6.4,147
tt0134489,movie,Caught from Behind 12,Caught from Behind 12,1,1989,,75,Adult,7.2,138
tt0134494,movie,Caught from Behind 2: The Sequel,Caught from Behind 2: The Sequel,1,1983,,75,Adult,6.2,175
tt0134495,movie,Caught from Behind 3,Caught from Behind 3,1,1985,,73,Adult,6.7,157
tt0134496,movie,Caught from Behind 4,Caught from Behind 4,1,1985,,76,Adult,6.8,182
tt0134499,movie,Caught from Behind 7,Caught from Behind 7,1,1987,,74,Adult,6.4,115
tt0134500,movie,Caught from Behind 8,Caught from Behind 8,1,1988,,78,Adult,7.0,154
tt0134505,movie,Caught in the Can,Caught in the Can,1,1970,,65,"Comedy,Crime",4.1,23
tt0134514,movie,Ceremony... The Ritual of Love,Ceremony... The Ritual of Love,1,1976,,66,"Adult,Drama",4.8,38
tt0134523,movie,Chamber Maids,Chamber Maids,1,1974,,71,"Adult,Comedy",6.6,28
tt0134528,movie,The Champ,The Champ,1,1984,,,Adult,5.4,14
tt0134532,movie,Channel 69,Channel 69,1,1986,,72,Adult,6.6,141
tt0134535,movie,Charlie's Girls 3,Charlie's Girls 3,1,1990,,73,Adult,5.4,140
tt0134549,movie,Cheek to Cheek,Cheek to Cheek,1,1986,,,Adult,4.9,11
tt0134557,movie,Cheri and the Pirates,Cheri and the Pirates,1,1988,,60,"Adult,Thriller",8.0,10
tt0134562,movie,Cherry Cheese Cake,Cherry Cheese Cake,1,1984,,84,Adult,6.9,148
tt0134563,movie,Cherry Hustlers,Cherry Hustlers,1,1977,,63,Adult,5.5,52
tt0134565,movie,Cheryl's Surrender,Cheryl's Surrender,1,1975,,56,Adult,5.5,12
tt0134572,movie,Massage Girls in B'Kok,Massage Girls in B'Kok,1,1979,,82,"Adult,Crime,Drama",4.5,31
tt0134574,movie,Chocolate Candy 3,Chocolate Candy 3,1,1986,,79,Adult,6.3,135
tt0134577,movie,Chocolate Cream,Chocolate Cream,1,1984,,80,Adult,4.5,9
tt0134578,movie,Chocolate Dreams,Chocolate Dreams,1,1987,,75,Adult,5.4,8
tt0134598,movie,Cunt to Cunt,Cunt to Cunt,1,1990,,,Adult,7.0,10
tt0134603,movie,Hot Nasties,Hot Nasties,1,1976,,90,"Adult,Horror",5.5,37
tt0134606,movie,Deep Inside Vanessa del Rio,Deep Inside Vanessa del Rio,1,1986,,67,"Adult,Comedy",5.9,204
tt0134623,movie,Dominatrix Without Mercy,Dominatrix Without Mercy,1,1976,,64,Adult,5.3,81
tt0134680,movie,Ginger Rides Again,Ginger Rides Again,1,1988,,82,Adult,6.6,7
tt0134683,movie,Ginger in Ecstasy,Ginger in Ecstasy,1,1987,,76,Adult,6.2,106
tt0134750,movie,Jailhouse Girls,Jailhouse Girls,1,1984,,84,"Adult,Thriller",5.8,112
tt0134806,movie,Maid in Manhattan,Maid in Manhattan,1,1984,,75,Adult,6.8,72
tt0134846,movie,Night at the Wax Works,Night at the Wax Works,1,1990,,,"Adult,Comedy,Fantasy",6.6,135
tt0134882,movie,Party Wives,Party Wives,1,1988,,83,Adult,5.6,136
tt0134898,movie,The Pleasure Hunt,The Pleasure Hunt,1,1984,,80,"Adult,Adventure,Mystery",6.7,75
tt0134909,movie,"Tell, Teach and Show","Tell, Teach and Show",1,1977,,57,Adult,4.2,16
tt0134926,movie,Una ragazza molto viziosa,Una ragazza molto viziosa,1,1988,,82,Adult,5.1,35
tt0134929,movie,Raw Talent,Raw Talent,1,1984,,82,"Adult,Comedy,Drama",5.9,255
tt0134934,movie,Renegade,Renegade,1,1990,,88,Adult,5.4,10
tt0134962,movie,Showdown,Showdown,1,1985,,82,"Adult,Western",5.0,55
tt0134985,movie,Surrender in Paradise,Surrender in Paradise,1,1985,,87,"Adult,Adventure",6.6,114
tt0134988,movie,Taboo IV: The Younger Generation,Taboo IV: The Younger Generation,1,1985,,105,"Adult,Drama",6.0,496
tt0135012,movie,Trouble Maker,Trouble Maker,1,1990,,75,Adult,7.0,20
tt0135016,movie,Twin Peeks,Twin Peeks,1,1991,,,Adult,5.1,16
tt0135054,movie,Wild Side,Wild Side,1,1991,,74,Adult,6.6,9
tt0135194,movie,City Women,City Women,1,1971,,60,"Adult,Romance",5.7,19
tt0135197,movie,City of Sin,City of Sin,1,1971,,63,"Adult,Comedy",4.6,29
tt0135204,movie,A Climax of Blue Power,A Climax of Blue Power,1,1974,,82,"Adult,Crime,Drama",5.5,267
tt0135205,movie,The Clinic,The Clinic,1,1974,,58,Adult,4.5,14
tt0135215,movie,Cock Robin,Cock Robin,1,1989,,73,Adult,4.4,16
tt0135218,movie,Cocktails,Cocktails,1,1990,,76,Adult,6.3,144
tt0135219,movie,Cock-Tales,Cock-Tales,1,1985,,89,Adult,6.3,144
tt0135221,movie,Coffee & Cream,Coffee & Cream,1,1984,,,"Adult,Drama",4.9,15
tt0135231,movie,Come Again Doctor,Check-up érotique,1,1975,,80,Adult,5.7,9
tt0135232,movie,Come Get Me,Come Get Me,1,1983,,65,"Adult,Drama,Romance",2.9,10
tt0135235,movie,Come Under My Spell,Come Under My Spell,1,1979,,85,Adult,5.3,53
tt0135236,movie,Come and Be Purified,Come and Be Purified,1,1973,,56,"Adult,Comedy",4.5,28
tt0135241,movie,The Coming of Angie,The Coming of Angie,1,1973,,53,Adult,4.2,14
