Title,Year,Genres,Rating,Votes
Novemberverbrecher - Eine Erinnerung,1968.0,"Documentary,Drama,History",9.0,11
Panamericana - Traumstraße der Welt,1968.0,Documentary,8.8,23
Portret van Anton Adriaan Mussert,1970.0,Documentary,6.7,139
The Queen,1968.0,Documentary,7.2,1411
Revolution,1968.0,"Documentary,History,Music",6.9,225
The Rise and Fall of the Third Reich,1968.0,"Documentary,History,War",7.8,310
Rivers of Fire and Ice,1964.0,Documentary,6.9,80
Rondom het Oudekerksplein,1968.0,Documentary,7.6,28
Satanis: The Devil's Mass,1970.0,Documentary,5.5,629
Svezia inferno e paradiso,1968.0,Documentary,5.7,340
One + One,1968.0,"Documentary,Drama,Music",6.2,3386
Tell Me Lies,1968.0,"Documentary,Drama",6.9,118
Ten Years After,1969.0,Documentary,8.1,22
Les voitures d'eau,1968.0,Documentary,7.5,42
The Wild Wild World of Jayne Mansfield,1968.0,"Biography,Comedy,Documentary",4.9,372
Seishun,1968.0,Documentary,7.2,22
"À bientôt, j'espère",1968.0,Documentary,7.0,127
Los adelantados,1972.0,Documentary,8.2,5
Africa segreta,1969.0,Documentary,6.4,25
L'altra faccia del peccato,1969.0,Documentary,3.9,11
L'amour de la vie - Artur Rubinstein,1969.0,"Biography,Documentary,Music",6.8,148
Before the Mountain Was Moved,1970.0,"Documentary,Drama",7.1,50
I due Kennedy,1969.0,Documentary,7.0,75
The Fall,1969.0,"Documentary,Music",7.1,75
Die fliegenden Ärzte von Ostafrika,1970.0,Documentary,6.5,526
Fårö dokument,1970.0,Documentary,6.7,572
High School,1968.0,Documentary,7.5,2367
In the Year of the Pig,1968.0,"Documentary,History,War",7.4,1987
"King, Murray",1969.0,Documentary,6.8,15
Ur kärlekens språk,1969.0,"Documentary,Drama",5.1,401
The Last of the Ski Bums,1969.0,"Documentary,Sport",7.4,14
Law and Order,1969.0,Documentary,7.6,449
A Married Couple,1969.0,Documentary,7.5,658
Mille peccati... nessuna virtù,1969.0,Documentary,4.2,44
Monterey Pop,1968.0,"Documentary,History,Music",7.9,5140
My Girlfriend's Wedding,1969.0,Documentary,6.2,80
Olimpiada en México,1969.0,"Documentary,Sport",7.1,158
"Oswalt Kolle: Dein Mann, das unbekannte Wesen",1970.0,Documentary,5.2,58
Paruchizan zenshi,1969.0,Documentary,6.0,24
Popcorn,1969.0,"Documentary,Music",6.7,65
Rio Nudo,1969.0,Documentary,4.5,14
Salesman,1969.0,"Documentary,Drama",7.6,5890
Savage Shadows,1969.0,Documentary,7.2,7
A Session with the Committee,1969.0,"Comedy,Documentary",7.2,19
Sex and the Animals,1969.0,Documentary,5.9,31
Sex-Business - Made in Pasing,1970.0,Documentary,7.6,27
The Wolf Men,1969.0,Documentary,6.6,26
Wunderland der Liebe - Der große deutsche Sexreport,1970.0,Documentary,4.6,23
Zbyszek,1969.0,"Biography,Documentary",7.7,13
Amintiri bucurestene,1970.0,Documentary,7.6,17
Apa ca un bivol negru,1970.0,Documentary,7.8,69
Appunti per un romanzo sull'immondezza,1970.0,Documentary,6.8,42
La bataille des dix millions,1971.0,Documentary,7.8,36
British Sounds,1970.0,Documentary,6.1,614
Bruno der Schwarze - Es blies ein Jäger wohl in sein Horn,1970.0,Documentary,7.5,14
Chesty: A Tribute to a Legend,1976.0,"Biography,Documentary",6.4,165
"Ciao, Federico!",1970.0,Documentary,6.4,247
Creedence Clearwater Revival Live in London,1970.0,"Documentary,Music",8.1,29
Elvis: That's the Way It Is,1970.0,"Documentary,Music",7.9,3355
Erinnerungen an die Zukunft,1970.0,"Documentary,Fantasy",6.2,1795
Fußball wie noch nie,1971.0,"Documentary,Sport",7.1,58
Fútbol México 70,1970.0,"Documentary,Family,Sport",7.8,20
Gimme Shelter,1970.0,"Documentary,Music,Thriller",7.8,13275
Godard in America,1970.0,Documentary,6.6,47
Langlois,1970.0,"Biography,Documentary",6.7,71
Hollywood Blue,1970.0,Documentary,5.9,16
Hospital,1970.0,Documentary,7.9,615
Jack Johnson,1970.0,"Documentary,Sport",7.4,62
"Kamrater, motståndaren är välorganiserad",1970.0,Documentary,7.7,16
King: A Filmed Record... Montgomery to Memphis,1969.0,"Biography,Documentary,History",8.2,671
Let It Be,1970.0,"Documentary,Music",7.6,8149
The Making of 'Butch Cassidy and the Sundance Kid',1970.0,Documentary,7.0,283
Mera ur kärlekens språk,1970.0,Documentary,5.2,163
Yôsei no uta,1972.0,Documentary,4.3,23
"Muz, ktery rozdaval smich",1971.0,Documentary,6.4,7
Nach meinem letzten Umzug...,1972.0,Documentary,5.7,13
"Nicht der Homosexuelle ist pervers, sondern die Situation, in der er lebt",1971.0,"Documentary,Drama",6.6,611
San Francisco Rock: A Night at the Family Dog,1970.0,"Documentary,Music",7.6,61
