Title,Year,Genres,Rating,Votes
Kong cheng ji,2013.0,"Crime,Mystery,Sci-Fi",6.0,284
Theerkadarishi,2023.0,"Crime,Thriller",5.6,1609
Placeada. Historia íntima de una ex-sicaria,2022.0,"Crime,Documentary",6.5,8
Yuryeong,2023.0,"Action,Crime,History",6.2,872
Zhui long fan wai pian: shiyi Tan zhang,2020.0,"Action,Biography,Crime",4.5,19
Bullett Raja,2013.0,"Action,Crime,Drama",4.9,4190
26 nyeon,2012.0,"Crime,Drama,Thriller",6.3,1463
The Legend of Barney Thomson,2015.0,"Comedy,Crime",6.2,6750
Çember,2000.0,Crime,5.1,13
Matadouro,2012.0,"Crime,Horror,Mystery",5.9,50
Mimoun,2013.0,"Crime,Drama,Family",6.5,28
Maazii,2013.0,"Crime,Drama,Thriller",4.9,126
An Unreal Dream: The Michael Morton Story,2013.0,"Biography,Crime,Documentary",7.6,358
Tod im Studio,1972.0,Crime,5.9,7
Blowtorch,2016.0,"Crime,Drama,Thriller",4.1,240
3.50,2013.0,"Crime,Drama,Thriller",7.6,22
Plastic,2014.0,"Action,Comedy,Crime",6.0,8346
The Ted Bundy Death Row Tapes,2012.0,Crime,7.7,38
Boston Strangler,2023.0,"Crime,Drama,History",6.5,37299
Verso l'ora zero,1980.0,"Crime,Drama",5.7,11
The Girl Who Escaped: The Kara Robinson Story,2023.0,"Crime,Drama,Thriller",6.2,5019
Get Hard,2015.0,"Comedy,Crime,Drama",6.0,150231
Face 2 Face,2012.0,"Crime,Drama,Family",3.4,190
Der Ballermann - Ein Bulle auf Mallorca,2012.0,"Action,Comedy,Crime",4.8,36
Detektiv Downs,2013.0,"Comedy,Crime,Drama",5.3,591
The Laughing Mask,2014.0,"Crime,Horror,Thriller",3.9,942
Mugshot,2014.0,"Crime,Documentary,History",7.5,62
Ringside Rosary,2013.0,"Action,Crime,Drama",7.3,11
Stay-at-Home Dads,2014.0,"Comedy,Crime,Drama",4.8,19
The Frame,2014.0,"Crime,Drama,Fantasy",6.5,4094
Vardas tamsoje,2013.0,"Crime,Drama",6.5,91
Starred Up,2013.0,"Crime,Drama,Thriller",7.3,49841
Steirerblut,2014.0,"Crime,Drama",6.3,386
The Pursuit of Red X,2012.0,"Crime,Drama,Musical",6.8,13
Theevram,2012.0,"Action,Crime,Drama",6.4,1365
Going in Style,2017.0,"Comedy,Crime",6.6,94866
The Saint,2017.0,"Action,Adventure,Crime",4.9,7034
BMF: The Rise and Fall of a Hip-Hop Drug Empire,2012.0,"Crime,Documentary",5.9,235
Murder on the Home Front,2013.0,"Crime,Mystery,Thriller",6.6,2223
Odjuret,2012.0,"Crime,Drama,Thriller",5.5,178
Mobster,2013.0,"Action,Crime,Drama",7.0,71
Wounded,2012.0,"Action,Comedy,Crime",4.7,19
Farliga drömmar,2013.0,"Crime,Thriller",6.5,717
Les meutes,2023.0,"Crime,Drama,Thriller",6.3,651
The Outlaws,2023.0,"Crime,Mystery,Western",4.3,190
Train Station,2015.0,"Crime,Drama,Mystery",5.8,181
Avant que les flammes ne s'éteignent,2023.0,"Crime,Drama",4.9,230
Drogówka,2012.0,"Crime,Drama",7.3,5247
Marta's Suitcase,2013.0,"Crime,Documentary",6.6,24
Valentine Road,2013.0,"Crime,Documentary",7.0,2016
Hell or High Water,2016.0,"Crime,Drama,Thriller",7.6,262821
Murder City,2023.0,"Action,Crime,Thriller",5.6,419
"Im Winter, so schön",2015.0,"Comedy,Crime",5.5,51
Medcrimes - Nebenwirkung Mord,2013.0,"Action,Crime,Thriller",6.0,47
A Porta 21,2015.0,"Crime,Mystery",7.9,15
iNumber Number,2013.0,"Action,Crime,Drama",5.5,510
Gluckauf,2015.0,"Crime,Drama",6.9,898
D'Ardennen,2015.0,"Crime,Drama,Thriller",6.7,5769
Le fidèle,2017.0,"Crime,Drama,Romance",6.3,5890
Antapal,2012.0,"Action,Crime,Drama",6.3,415
Gamunui yeonggwang 5: Gamunui Gwihan,2012.0,"Comedy,Crime",4.9,151
Boiling Pot,2015.0,"Crime,Drama,History",4.2,241
The Men Who Robbed the Bank,2013.0,Crime,6.2,11
Bui doi Cho Lon,2013.0,"Action,Crime,Thriller",6.5,527
Bastardi 3,2012.0,"Crime,Drama",3.1,101
Mayor,2013.0,"Action,Crime,Drama",7.2,5028
Jukkalan,2011.0,"Action,Comedy,Crime",5.2,722
Mr. Nice Guy Turns Up,2023.0,Crime,7.3,14
RiffTrax: In the Line of Duty 2: The Super Cops,2023.0,"Action,Comedy,Crime",7.1,18
Tehkikaat,2019.0,Crime,5.3,17
La Gravedad del Púgil,2016.0,"Crime,Fantasy,Horror",6.8,17
Detective Conan Haibara Aimonogatari Black Iron Mystery Train,2023.0,"Action,Animation,Crime",6.6,398
Jing cha gu shi 2013,2013.0,"Action,Crime,Drama",5.9,10974
Operation Fryday,2023.0,"Action,Crime,Drama",4.0,233
Batman Revealed,2012.0,"Action,Crime,Drama",4.8,90
Lunch Break,2013.0,"Action,Crime,Drama",8.5,57
A Sea of Green,2014.0,"Action,Comedy,Crime",7.9,9
¿Quién mató a Bambi?,2013.0,"Comedy,Crime",5.5,1354
The Two Pamelas,2016.0,"Crime,Drama,Mystery",7.6,159
Kharej ala el kanoun,2007.0,"Crime,Drama",6.2,1423
Black Ice,2013.0,"Action,Crime,Sport",4.9,119
Mastaner Upor Mastan,2002.0,"Action,Crime,Thriller",7.1,20
Predatory Lender,2014.0,"Crime,Horror",4.9,56
Internal,2013.0,"Crime,Thriller",5.1,28
Trust Nobody 2,2023.0,"Action,Crime,Drama",6.7,41
Vizhithelu,2023.0,"Crime,Thriller",6.2,55
Addictions,2013.0,"Crime,Drama",7.9,25
I Play with the Phrase Each Other,2013.0,"Comedy,Crime,Drama",8.7,80
Difret,2014.0,"Biography,Crime,Drama",6.9,1400
Force of Execution,2013.0,"Action,Crime,Thriller",4.3,3723
In Wahrheit: Blind vor Liebe,2023.0,Crime,6.2,73
Formoole Marg,2012.0,Crime,6.9,25
Karnavale marg,2009.0,"Crime,Drama,Mystery",4.5,247
Surveillance,2013.0,"Action,Crime,Drama",6.1,68
'71,2014.0,"Action,Crime,Drama",7.2,62925
I'm Still Here,2009.0,"Action,Crime,Drama",6.0,9
Seumateuponeul tteoreotteuryeosseul ppuninde,2023.0,"Crime,Drama,Mystery",6.4,11908
Otro Sol,2023.0,"Adventure,Crime,History",6.3,16
Thalaivaa,2013.0,"Action,Crime,Drama",6.3,12237
Leatherface,2017.0,"Crime,Horror,Thriller",5.0,29374
Jolly LLB,2013.0,"Comedy,Crime,Drama",7.5,22176
Tragedi på en lantkyrkogård,2013.0,"Crime,Thriller",6.4,677
Qui pro quo,2012.0,Crime,3.7,9
Psycho-Pass: Providence,2023.0,"Action,Animation,Crime",7.0,717
Phir Aayi Hasseen Dillruba,2024.0,"Crime,Drama,Mystery",5.8,6690
Rearview,2013.0,"Comedy,Crime,Drama",7.0,93
Knuckle Jack,2014.0,"Crime,Drama",6.1,165
Raayan,2024.0,"Action,Crime,Drama",6.5,10713
Immigrants,2012.0,"Action,Crime,Drama",7.4,23
Podval gospodina Grinberga,2023.0,"Crime,Thriller",5.0,52
Death Letter Blues,2023.0,"Crime,Mystery,Sci-Fi",6.9,10
Die Kronzeugin - Mord in den Bergen,2013.0,Crime,6.6,100
Prípad se stenicí,2023.0,"Crime,Drama",4.8,14
La maison du pêcheur,2013.0,"Biography,Crime,Drama",6.2,100
Trash Detective,2015.0,Crime,6.6,124
Kliny,2015.0,"Crime,Drama",8.5,11
Éger,2023.0,"Crime,Drama",5.5,95
Sinsegye,2013.0,"Action,Crime,Drama",7.5,27486
Vino para robar,2013.0,"Comedy,Crime,Romance",6.3,793
Dokjeon 2,2023.0,"Action,Crime,Thriller",5.6,2017
Quotation Gang Part 1,2024.0,"Crime,Thriller",8.8,20
Amber: The Girl Behind the Alert,2023.0,"Crime,Documentary",7.2,617
Top Dog,2014.0,"Crime,Drama",5.0,1691
Sep,2013.0,"Action,Crime,Thriller",5.8,1031
The Real Chainsaw Massacre,2003.0,"Crime,Documentary,History",5.4,79
Final Cut,1989.0,"Action,Crime,Thriller",4.6,11
Satan Wants You,2023.0,"Crime,Documentary,Horror",6.8,685
9/11: Explosive Evidence - Experts Speak Out,2012.0,"Crime,Documentary,History",7.4,415
Achtung Polizei!,2013.0,"Comedy,Crime",6.1,17
Occamova britva,2013.0,"Crime,Thriller",6.2,47
Ride,2024.0,"Crime,Drama",5.8,348
Bak-su-geon-dal,2013.0,"Comedy,Crime,Drama",6.2,346
Triple Fisher: The Lethal Lolitas of Long Island,2012.0,"Comedy,Crime,Documentary",7.4,40
Kuroshitsuji,2014.0,"Action,Adventure,Crime",6.1,1926
The Ascent,2017.0,"Crime,Thriller",5.8,256
Escape from Babylon,2013.0,"Action,Crime,Thriller",4.7,8
The Final: Attack on Wembley,2024.0,"Crime,Documentary,Sport",6.3,2414
A estas alturas de la vida,2013.0,"Comedy,Crime,Drama",6.1,19
Iraivan,2023.0,"Action,Crime,Drama",4.7,2240
God Loves the Fighter,2013.0,"Crime,Drama",4.9,153
Caught on Tape,2013.0,"Crime,Musical",3.1,299
Svanirà per sempre,2023.0,Crime,6.9,10
Juliet 2,2023.0,"Action,Crime,Thriller",7.9,481
Mumbai Mirror,2013.0,"Action,Crime,Thriller",5.1,130
Kazalisni zivot ili smrt,1981.0,Crime,9.0,19
Halfway to Hell,2013.0,"Crime,Drama,Thriller",5.5,118
Tahaddi el-Aqweya,1980.0,"Crime,Thriller",3.6,6
Pena de muerte,2012.0,"Action,Animation,Crime",7.1,20
The Attacks of 26/11,2013.0,"Action,Crime,Drama",6.9,5675
Turbo & Tacho,2013.0,"Comedy,Crime",4.9,34
Seni Seviyorum,1986.0,"Crime,Drama,Romance",1.8,18
Yathabhava,2024.0,"Crime,Drama",8.3,27
Killing Heat,2012.0,"Action,Comedy,Crime",4.3,80
Project M,2014.0,"Biography,Comedy,Crime",6.1,45
The Lost Girls,2014.0,"Action,Adventure,Crime",6.2,31
Chang Phuan Kaew,2003.0,"Action,Adventure,Crime",6.1,17
Goo waat zai: Gong woo sun dit jui,2013.0,Crime,4.0,169
Antim Sanskar: The Last Ritual,2023.0,"Crime,Drama,Mystery",7.9,16
Insurance Jimmy,2024.0,"Crime,Drama,Thriller",6.9,146
Get Close,2023.0,"Action,Crime",5.0,62
Lü ye,2023.0,"Crime,Drama",5.4,470
Spurlos in Athen,2023.0,"Crime,Drama,Mystery",6.0,102
Mogura no uta: Sennyû sôsakan Reiji,2013.0,"Action,Comedy,Crime",6.5,1111
First Shift,2024.0,"Crime,Drama",4.4,1953
Bonne conduite,2023.0,"Comedy,Crime",6.0,838
Rampage Electra,2023.0,"Action,Crime,Mystery",8.3,19
Fukrey 3,2023.0,"Comedy,Crime,Drama",5.5,24530
Bu er shen tan,2013.0,"Action,Comedy,Crime",4.5,3204
Rebels of Thupakula Gudem,2023.0,"Comedy,Crime,Drama",6.7,1776
Madaari (The Monkey Dance),2023.0,Crime,8.0,34
Loop and hook,2022.0,Crime,7.6,7
Noche de circo,2013.0,"Crime,Drama,Thriller",5.9,30
Smash,2012.0,"Crime,Drama,Thriller",7.2,46
A Woman in the Shadow,2022.0,"Crime,Drama,Thriller",7.7,14
Black Girl Missing,2023.0,"Crime,Drama",5.6,497
Uyaniklar Dünyasi,1985.0,"Adventure,Comedy,Crime",5.0,177
Odin nastoyashchiy den,2023.0,"Crime,Thriller",5.4,125
Roma Blues,2023.0,"Comedy,Crime,Romance",8.1,50
Tagged: The Movie,2023.0,Crime,4.4,36
Killed Herself Twice,2023.0,"Crime,Drama",4.8,8
Flotsam Jetsam,2018.0,"Crime,Drama",7.7,8
Dead Mail,2024.0,"Crime,Drama,Horror",6.7,276
Boso Dos,2023.0,"Crime,Drama,Thriller",4.7,453
Nuz pro vsechno,1974.0,Crime,3.7,11
The Cinephile,2023.0,"Crime,Drama",9.0,11
Thankamani,2024.0,"Action,Crime,Drama",4.6,227
Il morso del ramarro,2022.0,"Comedy,Crime,Drama",4.5,22
Prípad s koncem,2023.0,"Crime,Drama",5.4,12
Auge um Auge - Tod am Rennsteig,2023.0,"Crime,Drama,Mystery",5.5,45
Swaarangi,2015.0,"Adventure,Crime,Drama",7.5,68
Intrusive Behavior,2013.0,"Crime,Drama,Thriller",4.5,30
The Brighton Mob,2015.0,"Crime,Drama,Thriller",5.4,104
Al Hayba: The Movie,2022.0,"Action,Crime,Thriller",5.8,121
Nordvest,2013.0,"Action,Crime,Drama",6.8,4418
"Rocks, Paper, Scissors",2023.0,"Action,Crime,Thriller",6.7,12
Los que matan,2015.0,"Crime,Horror",6.4,16
Kepong Gangster,2012.0,"Action,Crime",6.3,44
Taikun,2012.0,"Action,Comedy,Crime",3.8,57
Pe3,2012.0,"Action,Comedy,Crime",2.2,62
Pyat butylok vodki,2001.0,"Comedy,Crime,Drama",6.0,598
Murder Detective,2022.0,Crime,8.4,9
Pulpit Gangster,2023.0,"Crime,Drama,Thriller",6.5,24
The Cases of Mystery Lane,2023.0,"Comedy,Crime,Romance",6.5,1142
The Preppie Connection,2015.0,"Crime,Drama",6.1,3992
The Stix,2024.0,Crime,7.3,27
Maharaja,2024.0,"Action,Crime,Drama",8.4,64343
Abare kishidô,1965.0,"Action,Comedy,Crime",5.7,7
Collusions,2018.0,"Crime,Drama,Thriller",6.9,39
Changing Hands Feature,2012.0,"Action,Crime,Drama",5.2,39
10 Grams,2015.0,Crime,4.2,106
Budak Pailang,2012.0,"Action,Crime,Thriller",5.3,68
Seolgyeja,2024.0,"Action,Crime,Thriller",4.8,356
Pojkarna och skotten i Rödeby,2021.0,"Crime,Documentary",6.0,6
Saigo made Iku,2023.0,"Action,Crime,Drama",6.1,952
Une confession,2023.0,"Crime,Drama,Thriller",5.0,136
Tôkyô Ribenjâzu 2 Chi no Harowin-hen Kessen,2023.0,"Action,Crime,Drama",6.2,371
Inteonhyeongsa ogyeonsik,2019.0,Crime,5.6,10
Madam Don,1999.0,"Action,Crime,Drama",6.1,10
À l'Instinct,2023.0,"Crime,Drama,Thriller",6.5,44
Chasing Fire,2013.0,"Crime,Drama,Romance",5.6,44
Über-Ich und Du,2014.0,"Comedy,Crime,Drama",5.6,297
Hotel Labamba,2023.0,"Comedy,Crime",7.0,17
The Order,2024.0,"Crime,Drama,Thriller",6.8,33326
City Rush 4,2025.0,"Action,Crime,Sci-Fi",6.9,224
Daku Ganga Jamuna,2000.0,"Action,Adventure,Crime",4.4,11
Siren,2023.0,"Crime,Thriller",8.2,37
The Black Mass,2023.0,"Biography,Crime,Horror",4.2,333
Assassins Tale,2013.0,"Action,Crime,Thriller",4.0,942
Gumbo,2022.0,Crime,4.9,7
Gumbo 2,2024.0,"Action,Crime,Drama",6.8,11
Cheddy Gang Tamasha,2023.0,"Action,Comedy,Crime",7.9,2817
Auron Mein Kahan Dum Tha,2024.0,"Action,Crime,Drama",6.6,40464
Exergo,2014.0,"Crime,Documentary",2.6,11
Kuttram Purinthal,2023.0,Crime,7.9,80
"Baian the Assassin, M.D. Part 1",2023.0,"Action,Crime,History",7.7,20
Erfundene Wahrheit - Die Relotius-Affäre,2023.0,"Crime,Documentary,Thriller",7.0,55
Agwah,2023.0,"Crime,Thriller",7.2,7
Mei you yi dun huo guo jie jue bu liao de shi,2023.0,"Comedy,Crime,Drama",4.8,352
La mort viendra,2024.0,"Crime,Thriller",5.8,38
La vengeance sans visage,2022.0,"Crime,Drama",5.8,33
Basanti,2000.0,"Action,Crime,Drama",5.7,9
YA «lyubila» muzha,2023.0,"Comedy,Crime",6.1,242
Khiabane Bisto Chaharom,2009.0,"Crime,Drama,Horror",3.9,91
Hich Koja Hich Kas,2013.0,"Crime,Drama,Mystery",4.9,185
Düstersee,2023.0,"Crime,Thriller",5.9,54
Zhenskaya logika-4,2004.0,Crime,5.7,17
De Buurtpolitie: De Perfecte Overval,2022.0,"Action,Crime",4.8,18
Podejrzani zakochani,2013.0,"Comedy,Crime",3.5,190
Be Faseleh Yek Nafas,2010.0,Crime,4.6,43
Vrazedný týden,1970.0,"Comedy,Crime",5.8,8
Le djassa a pris feu,2012.0,"Crime,Drama,Music",3.6,55
The Best Years,2013.0,"Comedy,Crime,Drama",4.6,3064
Oras de peligro,2023.0,"Crime,Drama,History",4.3,160
Bheema,2024.0,"Action,Crime",5.8,945
Yeotajja,2021.0,"Crime,Drama",5.9,17
L'autre Laurens,2023.0,"Comedy,Crime,Thriller",5.5,107
Agent 044: Operation Garni,2023.0,"Comedy,Crime",5.8,61
The Child in the Box: Who Killed Ursula Herrmann,2022.0,"Crime,Documentary",6.5,85
Trap,2024.0,"Crime,Horror,Mystery",5.8,126285
Black Serial Killers: Truth or Fiction,2023.0,"Crime,Documentary",5.5,27
Incarcerated,2023.0,"Action,Crime,Thriller",5.6,200
Kraftidioten,2014.0,"Action,Comedy,Crime",7.1,29980
Cafe 404,2024.0,Crime,7.1,31
Ako si Ninoy,2023.0,"Action,Biography,Crime",3.3,245
Le roi des ombres,2023.0,"Crime,Drama,Thriller",4.9,924
The Upper Footage (UPPER),2013.0,"Crime,Drama,Thriller",4.9,759
Who Killed Lin & Megan?,2023.0,"Crime,Documentary",6.2,20
Yeong-geon tam-jeong-sa-mu-so,2012.0,"Action,Comedy,Crime",7.4,87
City of Lies,2018.0,"Biography,Crime,Drama",6.5,21432
Settai,2013.0,"Comedy,Crime",4.6,626
Discopathe,2013.0,"Crime,Fantasy,Horror",4.9,782
Schneewittchen muss sterben,2013.0,Crime,5.7,203
Straight Time: He Wrote It for Criminals,1978.0,"Biography,Crime,Documentary",8.1,11
Jilla,2014.0,"Action,Crime,Drama",6.2,14507
Hitman: Agent 47,2015.0,"Action,Adventure,Crime",5.7,98584
Miss Merkel - Ein Uckermark-Krimi,2023.0,"Comedy,Crime",5.6,178
I.T.,2016.0,"Crime,Drama,Mystery",5.5,17238
Conti - Meine zwei Gesichter,2023.0,"Crime,Drama",4.9,59
Murder at the Murder Mystery Party,2023.0,"Crime,Horror,Mystery",5.6,169
Cutthroat Texas,2023.0,Crime,7.0,8
Mea Culpa,2024.0,"Crime,Drama,Thriller",4.2,6911
Island of Desire,2017.0,Crime,5.5,11
Die Bestatterin - Zweieinhalb Tote,2023.0,"Crime,Drama",5.7,59
Abhyuham,2023.0,"Crime,Mystery,Thriller",7.4,157
Harano Prapti,2020.0,"Crime,Drama",4.2,6
Al-Awwama rakm 70,1982.0,"Crime,Drama",7.0,98
Emesis Blue,2023.0,"Animation,Crime,Horror",7.9,1706
Saripodhaa Sanivaaram,2024.0,"Action,Crime,Drama",7.0,8746
"The Earl, His Lover, the Escort and Her Brother",2023.0,"Crime,Documentary",5.6,26
Het vonnis,2013.0,"Crime,Drama",7.1,3134
Annunciation to a Third Milennium Citizen,2013.0,"Crime,Drama",3.4,83
Beibî Warukyûre 2 Beibî,2023.0,"Action,Comedy,Crime",6.3,1071
Ali Topan,2023.0,"Adventure,Comedy,Crime",5.7,262
Secret Home,2024.0,"Crime,Drama",8.4,147
Carrot Cake Murder: A Hannah Swensen Mystery,2023.0,"Crime,Drama,Mystery",6.2,878
So duk 3: Yun joi tin ngai,2023.0,"Action,Crime,Drama",5.9,620
Becoming the Enemy,2017.0,"Action,Adventure,Crime",5.2,15
Bittertooth,2023.0,"Crime,Horror",4.4,60
Kingsmen,2024.0,"Crime,Drama",6.2,42
Vettaiyan,2024.0,"Action,Crime,Drama",7.0,39067
Borderline,2023.0,"Crime,Drama,Thriller",3.6,162
The Thundermans Return,2024.0,"Action,Comedy,Crime",5.0,1772
Section 306-IPC,2023.0,"Crime,Drama",6.9,115
John Day,2013.0,"Action,Crime,Drama",5.6,910
La corona spezzata,2014.0,"Action,Crime,Drama",6.2,136
Kabut Berduri,2024.0,"Crime,Drama,Mystery",5.2,1241
Meurtres en Béarn,2023.0,Crime,6.3,67
Theatre of Violence,2023.0,"Crime,Documentary,War",7.2,98
Gaslight,2023.0,"Crime,Horror,Mystery",5.8,25537
L'escalier de fer,2013.0,"Crime,Drama",6.4,136
Cocaine Shark,2023.0,"Crime,Drama,Horror",1.8,663
Banlieusards 2,2023.0,"Crime,Drama",5.3,505
Who Took Johnny,2014.0,"Biography,Crime,Documentary",7.1,3319
Oliva,2023.0,"Comedy,Crime",4.7,100
El correo,2024.0,"Action,Adventure,Crime",6.0,4271
Gujariya 2020,2020.0,Crime,9.6,11
Friday,2023.0,"Crime,History,Thriller",6.4,353
Rani: The Real Story,2023.0,"Crime,Mystery,Thriller",5.6,246
The List,2013.0,"Crime,Drama,Mystery",5.7,53
The Ordained,2013.0,"Crime,Drama",6.5,48
Aurora Teagarden Mysteries: Something New,2023.0,"Crime,Drama,Mystery",6.2,873
Bhayaanak,1979.0,"Action,Crime,Horror",6.4,45
Le secret de la grotte,2023.0,"Crime,Drama,Mystery",6.1,55
Saindhav,2024.0,"Action,Crime,Drama",5.0,1609
Nikaidô Takuya: Ginza Buraichô - Ginza Mite Guy,1959.0,"Action,Crime",6.6,6
Maman a Disparu,2022.0,"Crime,Drama,Mystery",6.1,42
Mango Pickle,2020.0,"Crime,Drama,Thriller",7.1,20
Mr. Monk's Last Case: A Monk Movie,2023.0,"Comedy,Crime,Mystery",6.7,11077
Black Butterfly,2013.0,Crime,6.7,45
"Setkání v Praze, s vrazdou",2009.0,Crime,5.2,13
Tamanna,2014.0,"Crime,Drama,Thriller",6.2,244
The Experts,2024.0,"Action,Crime,Thriller",6.2,255
Bang Bang Betty: Valerie's Revenge,2023.0,"Action,Crime,Thriller",6.3,65
Bissonnet,2023.0,"Crime,Drama",5.8,50
Murder for Sale,2023.0,Crime,6.2,39
Vampire's House of Cain,2024.0,"Crime,Romance,Sci-Fi",4.3,14
And They Call It Puppy Love,2013.0,"Crime,Drama,Romance",8.8,14
On the Job,2013.0,"Action,Crime,Drama",6.9,3406
The Desperate Chase,2024.0,"Action,Comedy,Crime",5.3,45
Deadly Ruphoria,2024.0,"Crime,Thriller",6.3,31
Death Note: The Musical,2015.0,"Crime,Drama,Fantasy",7.4,20
Blackhat,2015.0,"Action,Crime,Thriller",5.5,65740
Sorgavaasal,2024.0,"Action,Crime,Drama",6.7,1244
Atharva,2023.0,"Crime,Drama,Thriller",6.7,8801
Asalu,2023.0,"Comedy,Crime,Thriller",7.1,76
Bet Raise Fold,2013.0,"Crime,Documentary,Drama",7.2,425
AKA,2023.0,"Action,Crime,Thriller",6.6,14098
VII XII,2023.0,"Action,Adventure,Crime",5.7,27
Jaanbaaz,2019.0,"Crime,Drama",4.4,8
Black Water Creek,2014.0,"Crime,Horror,Thriller",2.8,124
Enea,2023.0,"Crime,Drama",6.0,954
There Will Be No Stay,2016.0,"Biography,Crime,Documentary",8.0,34
Tell,2014.0,"Action,Crime,Drama",5.6,2050
Malcolm,2023.0,"Crime,Drama",5.4,9
Der Wien-Krimi: Blind ermittelt - Tod im Weinberg,2023.0,Crime,6.0,49
Der Wien-Krimi: Blind ermittelt - Tod an der Donau,2023.0,"Crime,Mystery",6.1,35
Zlocin na Zlenicích hrade,1971.0,"Crime,Drama,Mystery",6.6,14
Soul,2016.0,"Crime,Thriller",6.2,17
A Kind of Murder,2016.0,"Crime,Drama,Mystery",5.3,8842
Flair de Famille: Rouge sang,2023.0,Crime,5.8,44
Sanbun no ichi,2014.0,"Crime,Drama",6.3,240
Sinking Sand,2016.0,"Crime,Drama,Thriller",5.9,69
Damaged,2024.0,"Action,Crime,Drama",4.7,7019
Jackson Halt,2023.0,"Crime,Thriller",8.1,258
Miséria,2024.0,"Biography,Crime,Drama",5.3,98
Wolfswinkel,2023.0,"Comedy,Crime,Drama",4.4,59
LISTEN,2023.0,"Crime,Documentary",8.4,11
Dead Name,2024.0,"Crime,Horror",9.0,11
The Dancing Detective: A Deadly Tango,2023.0,"Crime,Drama",6.6,1012
re: solve,2014.0,"Action,Crime,Thriller",4.9,10
David & Me,2014.0,"Crime,Documentary",7.5,94
Gangs of Godavari,2024.0,"Action,Crime,Drama",5.0,895
Gorudo boi,2024.0,"Crime,Thriller",6.5,113
Yalakunni,2024.0,Crime,8.9,166
Little Paradise,2015.0,"Comedy,Crime,Thriller",4.6,147
L.A. Slasher,2015.0,"Comedy,Crime,Drama",3.2,1019
What Lies Beneath,2023.0,"Comedy,Crime,Drama",9.1,24
Of Good Report,2013.0,"Crime,Drama,Thriller",6.3,367
Public Defender,2024.0,"Crime,Documentary,History",8.0,18
Only the Young Die Good,2013.0,"Crime,Drama,Thriller",7.6,12
Cut to Black,2013.0,"Crime,Drama,Thriller",4.7,225
Juror #2,2024.0,"Crime,Drama,Mystery",7.0,87560
Curious Caterer: Fatal Vows,2023.0,"Crime,Mystery",6.9,868
He Who Dares,2014.0,"Action,Crime,Thriller",3.0,1212
Psiko: Pencuri Hati (Thief of Heart),2013.0,"Crime,Mystery,Thriller",5.5,65
Garudan,2023.0,"Crime,Thriller",7.3,2761
Minus 31: The Nagpur Files,2023.0,"Crime,Music,Mystery",5.3,2382
Les Secrets du Paquebot,2023.0,"Crime,Thriller",5.9,43
10 Rupees,2023.0,"Action,Crime,Thriller",7.9,604
Killer Heat,2024.0,"Crime,Drama,Mystery",5.6,12835
Street Logic,2023.0,Crime,3.7,31
Gally Gang Stars,2024.0,"Action,Comedy,Crime",9.0,2009
Identity,2025.0,"Action,Crime,Thriller",7.6,7812
Nafisaa,2023.0,Crime,9.6,6
Shades of Desire,2023.0,"Crime,Thriller",4.8,51
Abang Adik,2023.0,"Crime,Drama",7.2,1788
The Jewel Thief,2023.0,"Crime,Documentary,Mystery",6.5,973
Swing Bout,2024.0,"Crime,Thriller",8.7,172
Nowadays,2023.0,"Crime,Thriller",9.6,9
Black Cain,2013.0,"Action,Crime,Drama",8.2,8
OTTK,2023.0,"Comedy,Crime",9.4,86
Aval Peyar Rajni,2023.0,"Crime,Thriller",5.6,221
DNA,2024.0,"Action,Crime,Mystery",5.2,206
Crook,2013.0,"Action,Crime,Thriller",4.0,262
"Married, Single, Dead",2011.0,Crime,5.2,46
La Boleta,2013.0,"Comedy,Crime,Mystery",6.2,39
Marea Baja,2013.0,"Crime,Mystery",4.9,18
8 Tiros,2015.0,"Action,Crime,Drama",6.0,99
Littekens,2014.0,"Crime,Drama,Thriller",7.7,82
A Gun & a Ring,2013.0,"Crime,Drama,War",6.3,124
Helen Razor,2024.0,"Crime,Thriller",4.0,5
L'Amour ouf,2024.0,"Crime,Drama,Romance",7.1,3584
13 Bom di Jakarta,2023.0,"Action,Crime,Thriller",6.6,1704
Im Netz,2013.0,"Crime,Drama",6.1,164
Bloody Daddy,2023.0,"Action,Crime,Drama",6.6,22970
Hwaran,2023.0,"Crime,Drama",6.0,765
Omar la fraise,2023.0,"Comedy,Crime,Drama",5.9,771
Kennedy,2023.0,"Action,Crime,Drama",6.3,252
Thalavan,2024.0,"Crime,Mystery,Thriller",7.2,4347
Dream,2012.0,"Action,Crime,Mystery",6.7,336
Pattaya Heat,2024.0,"Crime,Thriller",5.6,217
Chuda Chuda,2013.0,"Crime,Mystery,Thriller",4.6,9
Ek Psycho Killer,2023.0,"Crime,Mystery,Thriller",8.9,21
"Fallen Leaves, Broken Lighters",2024.0,"Adventure,Comedy,Crime",7.8,6
Faultline,2024.0,"Crime,Mystery,Thriller",7.8,28
Adik sa'yo,2023.0,"Crime,Drama",5.7,30
Le goût du crime,2023.0,Crime,5.9,45
Monolith,2023.0,"Crime,Drama",4.0,17
Razboy,2023.0,"Action,Crime,Drama",5.8,37
Status,2023.0,"Crime,Drama",2.0,15
Yi miao jue sheng si,1983.0,"Action,Crime,Thriller",4.3,16
Mort sur la piste,2023.0,"Crime,Drama,Thriller",6.2,90
Lucky Baskhar,2024.0,"Crime,Drama,Thriller",8.0,28804
