Title,Year,Genres,Rating,Votes
Violet,2014,"Action,Drama,Family",6.0,532
Elias,2013,"Drama,Family",7.3,19
Paramount Presents,1974,Family,7.2,10
Advantageous,2015,"Drama,Family,Sci-Fi",6.1,6060
My Santa,2013,"Drama,Family,Fantasy",5.5,1212
Dogeudeijeu,2024,"Comedy,Drama,Family",6.7,290
Ymma,2013,"Drama,Family,Romance",7.2,23
Exchange Student Zero,2012,"Action,Animation,Family",6.0,50
Tom Turbo,2013,Family,6.9,23
Actors Studio,2013,"Comedy,Drama,Family",6.0,128
Husy-lebedi letyat,1974,Family,6.5,14
Teachers,2013,Family,7.1,114
Král ozveny,2000,Family,3.7,8
Priklyucheniya na khutore bliz Dikanki,2008,"Adventure,Family",4.5,8
How to Build a Better Boy,2014,"Comedy,Family,Sci-Fi",5.4,3939
Vasilisa i khraniteli vremeni,2024,"Adventure,Family,Fantasy",3.1,65
Piraty galaktiki Barrakuda,2024,"Adventure,Family,Sci-Fi",4.4,77
La storia di Cino,2013,"Adventure,Family",5.5,10
Borrowed Pasture,1960,Family,7.1,23
My B.F.F.,2016,Family,7.2,30
Foresting Life,2013,"Biography,Documentary,Family",8.6,11
Iwájú: A Day Ahead,2024,"Documentary,Family",6.8,73
Dear Dumb Diary,2013,"Comedy,Family,Musical",5.3,933
De Legende van Familie Vos,2024,"Adventure,Family",5.7,57
Superkrachten voor je hoofd,2024,Family,7.3,192
Costa da Morte,2013,"Documentary,Drama,Family",7.0,212
Tayna Chyornoy Ruki,2024,"Adventure,Comedy,Family",5.7,21
A Hero's Journey: The Making of Percy Jackson and the Olympians,2024,"Documentary,Family",7.5,245
Los tontos y los estúpidos,2014,"Drama,Family",6.6,65
Sha jie,2013,"Family,Horror,Romance",5.4,57
Grace of God,2014,"Drama,Family",6.4,94
Thunder Broke the Heavens,2015,"Drama,Family,Music",7.8,18
Fear,2024,"Drama,Family,Thriller",8.8,2715
For Old Time Sake,2013,"Comedy,Drama,Family",5.1,12
LasseMajas detektivbyrå - Maskoten som försvann,2024,"Adventure,Family,Mystery",6.1,49
I corpi estranei,2013,"Drama,Family",6.0,72
Paddington's Birthday Bonanza,1986,"Animation,Comedy,Family",6.5,13
Meet the Small Potatoes,2013,"Family,Musical",6.4,70
Bila Esok Ibu Tiada,2024,"Drama,Family",6.6,216
Mom and Dad Undergrads,2014,Family,5.2,372
Hole in the Wall,2015,"Comedy,Drama,Family",8.0,33
"Dude, Where's My Dog?!",2014,"Comedy,Family",2.4,151
Artisse,2013,Family,7.6,18
Príncipe Lu e a Lenda do Dragão,2024,"Adventure,Comedy,Family",4.2,26
"Heinähattu, Vilttitossu ja kana",2024,Family,4.9,55
Second Chances,2013,Family,7.3,46
Game Over,2015,"Biography,Documentary,Family",6.6,42
Khelaghar Bandhte Legechi,2024,"Drama,Family",8.0,7
Can,2013,"Adventure,Drama,Family",8.1,17
Titip Surat Untuk Tuhan,2024,"Drama,Family",6.5,38
Sensatsiya,1993,Family,4.4,13
Optimistene,2013,"Documentary,Drama,Family",7.8,202
Vozvrashchenie popugaya Keshi,2024,"Comedy,Family",4.2,56
Kajoler Din Ratri,2013,"Adventure,Family",5.6,41
Rocket Club: Across the Cosmos,2024,"Animation,Family",8.2,18
Barbie and Stacie to the Rescue,2024,"Animation,Family",5.2,121
Double Tuckerr,2024,"Animation,Comedy,Family",5.0,1192
A Snow Globe Christmas,2013,"Comedy,Drama,Family",5.4,1406
Back in Time,2015,"Documentary,Family,History",6.3,4392
Embracing Dyslexia,2013,"Documentary,Family",8.1,16
Rasskazy o Keshke i ego druzyakh,1975,Family,6.9,21
Yolki 3,2013,"Comedy,Drama,Family",5.3,1844
The Princess Twins of Legendale,2013,"Adventure,Animation,Family",5.2,162
Just Another Friday,2013,"Drama,Family",7.2,8
T.I.M.,2014,"Adventure,Drama,Family",5.7,642
Little Rascals: Best of Our Gang,2008,"Comedy,Family",7.7,294
Oti Uttam,2024,"Drama,Family",5.2,199
"Die Heinzels: Neue Mützen, Neue Mission",2024,"Animation,Comedy,Family",6.4,59
Tomari Sathe,2024,"Drama,Family,Romance",8.0,8
Pojken med guldbyxorna,2014,"Adventure,Family,Fantasy",5.4,918
Není houba jako houba,1996,Family,5.5,8
Chasing Yesterday,2015,"Comedy,Drama,Family",8.0,49
Tolko ostrov ne vozmesh s soboy,1980,"Drama,Family",6.5,14
Vot pridet avgust,1984,"Drama,Family",6.8,15
Ochkarik,1972,Family,5.6,5
Pirate's Code: The Adventures of Mickey Matson,2014,"Action,Adventure,Family",4.6,301
Juggernaut,2017,"Crime,Drama,Family",5.4,441
Ich fühl mich Disco,2013,"Comedy,Drama,Family",6.9,447
A Very Merry Mix-Up,2013,"Comedy,Drama,Family",6.8,4307
Catch a Christmas Star,2013,"Comedy,Drama,Family",6.2,2020
"Pancho, el perro millonario",2014,"Comedy,Family",4.3,484
The Upside Down Book,2013,"Documentary,Family,History",5.5,22
Pitruroon,2013,"Drama,Family,Mystery",8.3,97
Gold,2014,"Comedy,Drama,Family",6.1,1404
Travis: A Soldier's Story,2013,"Documentary,Drama,Family",9.1,90
Semeynyy perepolokh,2024,"Comedy,Family",4.9,56
Papu mame zaverni,2024,"Comedy,Family,Romance",3.5,64
Lahn Mah,2024,"Comedy,Drama,Family",8.0,12306
Brnení a rolnicky,2001,Family,4.7,8
O Háderunovi a víle Elóre,1987,Family,4.8,8
Il sud è niente,2013,"Drama,Family",6.2,294
Fluefangeren,2016,"Drama,Family",6.3,163
Leato i Feofan. Partiya v poker.,1992,"Animation,Comedy,Family",6.9,13
O vysoké vezi,1978,Family,5.5,9
Timecrafters: The Treasure of Pirate's Cove,2020,"Adventure,Family,Fantasy",4.9,3583
O chudém královstvícku,1979,"Comedy,Family,Fantasy",5.8,12
The Homefront,2014,"Drama,Family,War",6.4,13
The Journey,2014,"Comedy,Drama,Family",7.3,636
O modrém ptácku,1998,"Family,Fantasy",4.8,9
SDL A Batalha Musical,2024,"Comedy,Family,Music",7.3,40
Lemak Kampung Santan,2013,"Drama,Family,Romance",4.7,48
Ge Mei Lia,2013,"Comedy,Family",7.0,15
Belle et Sébastien,2013,"Adventure,Drama,Family",6.9,5786
O zlé a dobré vode,1997,Family,5.5,7
Vom hören sagen,2013,"Biography,Documentary,Family",6.0,6
Priklyucheniya Arslana,1988,"Family,Fantasy",6.0,8
Strom pohádek: Maruska,1987,Family,4.3,8
Lucky Dog,2015,Family,4.8,157
A Fairly Odd Summer,2014,"Comedy,Family,Fantasy",3.7,737
Underdog Kids,2015,"Action,Family",4.4,466
Gabriel,2013,"Adventure,Family",6.0,53
The Simpsons - Heaven and Hell,2004,Family,8.1,15
Sune på bilsemester,2013,"Comedy,Family",3.8,1476
V82 - Revenge of the Nitros!,2015,"Action,Adventure,Family",5.0,70
Family Party,2015,"Comedy,Drama,Family",5.4,35
Barefoot to Goa,2015,"Adventure,Drama,Family",5.7,178
Kang-cheol-i,2013,"Action,Drama,Family",6.0,358
Karma Shadub,2013,"Documentary,Drama,Family",6.7,18
Kunjananthante Kada,2013,"Drama,Family",5.7,336
Shih,2015,"Documentary,Family",7.7,8
My vas lyubim,1962,Family,4.4,9
Masha i zveri,1995,Family,4.4,11
Sune i fjällen,2014,"Comedy,Family",4.1,1270
Just Nuisance,1991,"Action,Adventure,Family",6.8,6
Brown Bread: The Story of an Adoptive Family,2014,"Biography,Documentary,Family",9.2,15
Kronprinsen och tyrannens återkomst,2025,"Adventure,Drama,Family",8.4,42
Bigfoot Chronicles,2013,"Adventure,Family,Sci-Fi",3.8,28
My Dear Donga,2024,Family,5.7,159
Domik v serdtse,2014,"Comedy,Family,Romance",6.1,89
A Horse Story,2016,"Family,Fantasy",5.6,120
Bunks,2013,"Comedy,Family,Horror",5.3,952
Anpodu Kanmani,2025,Family,8.8,569
A Song for Sarah,2013,"Family,Musical,Romance",7.5,21
The Caravan,2015,"Drama,Family",7.6,27
The Last Treasure Hunt,2016,"Adventure,Drama,Family",4.4,189
L'Chaim!: To Life!,2014,"Biography,Documentary,Family",7.4,41
Almost Family,2014,"Comedy,Drama,Family",6.9,15
Suvorovets 1944,2024,"Adventure,Family",6.1,7
Waiting for Marissa,2013,"Drama,Family",8.1,21
Du goudron et des plumes,2014,"Comedy,Drama,Family",5.9,125
The Family Outing,2015,"Comedy,Drama,Family",8.2,7
The Raven on the Jetty,2015,"Drama,Family",4.8,70
Thou Shalt Not Kill,2014,"Crime,Drama,Family",8.1,16
Stroiteli,2013,"Drama,Family",6.3,12
O pysném panovníkovi,1998,Family,5.4,6
Mr. Holmes,2015,"Crime,Drama,Family",6.8,69145
12 Menit,2014,"Drama,Family,Music",8.7,85
Getting to the Nutcracker,2014,"Documentary,Family",7.2,80
Haddhu Ledhu Raa,2024,Family,7.3,2024
Pudsey the Dog: The Movie,2014,"Comedy,Family",2.6,911
Malchiki,1960,Family,6.3,8
O princi Truhlíkovi,1996,Family,4.9,10
Lenochka i vinograd,1936,"Comedy,Family",6.5,28
Lesnyye kacheli,1975,Family,4.7,14
"Ty, ty, ty, Moneti!",1996,Family,5.6,9
Le chant de la fleur,2013,"Documentary,Family,News",7.0,9
Caídos del mapa,2013,"Adventure,Comedy,Family",6.8,90
Dear Family,2024,"Drama,Family",7.0,38
Za duzy na bajki 2,2024,Family,4.8,379
O uloupené divozence,2007,"Family,Fantasy",4.0,11
González: falsos profetas,2014,"Adventure,Drama,Family",6.7,181
Hasta mañana,2013,"Drama,Family",5.6,22
Ezhamathe Varavu,2013,Family,6.0,66
Silver Skies,2016,"Comedy,Drama,Family",6.3,189
Dannys dommedag,2014,"Adventure,Family,Romance",5.2,696
Farzand Khandeh,2012,"Drama,Family",5.1,36
The Three Dogateers,2014,Family,2.9,341
La fórmula del doctor Funes,2015,Family,6.1,17
Familia Gang,2014,"Comedy,Family",4.5,64
Bitva pap,2024,"Comedy,Family",4.4,23
Yajamana,2000,"Drama,Family",8.3,473
Remote Control,2013,"Drama,Family",6.8,111
Class Dismissed,2015,"Documentary,Family",8.4,112
Princezna na hrásku,2024,"Family,Fantasy",5.6,62
O Menino e o Mundo,2013,"Adventure,Animation,Family",7.5,7797
Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",7.2,522183
Asier ETA biok,2013,"Biography,Documentary,Family",7.3,232
Perfekta: Uma Aventura da Escola de Gênios,2024,Family,5.7,14
"Occupy, Texas",2016,"Comedy,Drama,Family",6.0,65
Ryûsei,2013,"Drama,Family",7.6,364
Remittance,2015,"Drama,Family",7.6,56
Kvitebjørn,2024,"Adventure,Animation,Family",5.9,46
Arrows of the Thunder Dragon,2013,"Drama,Family,History",5.3,52
Vishesham,2024,"Comedy,Drama,Family",6.7,1341
Rocky Road,2014,"Drama,Family",5.3,323
Por mis bigotes,2015,"Comedy,Drama,Family",5.4,179
Last Defenders of Monogamy,2024,"Comedy,Family,Romance",5.3,380
Agrico's,2024,Family,8.4,1023
Sunny,2024,Family,7.6,21
Kapitan Kryuk,2025,"Comedy,Drama,Family",8.3,7
Kak poymat pero Zhar-Ptitsy,2013,"Animation,Family",4.8,121
Brewster's Millions: Christmas,2024,Family,5.7,181
The Job,2021,"Crime,Drama,Family",8.3,27
Naanu Nanna Kanasu,2010,"Comedy,Drama,Family",7.8,178
Dirty Window,2012,"Crime,Documentary,Family",6.9,13
Water Children,2011,"Documentary,Family",7.6,19
El tiempo nublado,2014,"Documentary,Drama,Family",6.9,35
The Good Witch's Wonder,2014,"Drama,Family,Fantasy",6.9,1734
Popovich and the Voice of the Fabled American West,2014,"Comedy,Family,Western",7.9,60
The Answer,2015,"Biography,Family,History",5.9,211
"Mom, Murder & Me",2014,"Comedy,Family,Mystery",5.4,68
The Sturgeon Queens,2014,"Comedy,Documentary,Family",8.2,33
Juffrouw Pots,2025,Family,6.5,20
Social Norm,2016,"Comedy,Drama,Family",6.6,24
Gyerekkori mesék,2024,"Drama,Family",7.3,20
Believe in Christmas,2024,"Comedy,Family,Romance",6.1,809
Igrisca ne damo!,2024,"Adventure,Drama,Family",6.9,26
Where Hope Grows,2014,"Drama,Family",6.6,4411
Ein Zimmer für Papa,2024,"Drama,Family",5.0,23
Run the Race,2018,"Drama,Family,Sport",6.0,1831
Lek Asavi Tar Ashi,2024,Family,5.5,12
Salvation Street,2015,Family,3.7,305
Mam diaw hua liam hua laem,2008,"Comedy,Family,Fantasy",5.0,39
Khod konem,2013,"Adventure,Comedy,Family",6.5,174
Branching Out,2024,"Comedy,Drama,Family",7.3,1014
Smotri na menya!,2024,"Drama,Family",5.6,60
Project Dinosaur,2000,Family,5.8,33
Chihuahua Too!,2013,Family,5.2,78
Roald Dahl's Esio Trot,2015,"Comedy,Family,Romance",6.9,5761
Savraska,1989,Family,4.4,6
"O princezne, mesíci a hvezde",1996,Family,4.2,6
Rosa,1975,Family,5.8,14
Vltavská víla,1987,Family,5.6,8
Mees Kees op eigen benen,2024,Family,6.1,30
Knucklehead,2015,"Comedy,Drama,Family",6.3,109
CBeebies Christmas Panto 2009: Jack and Jill,2009,Family,8.0,9
"Poymay sobaku, esli smozhesh",2024,"Adventure,Comedy,Family",3.6,34
Boom!,2024,"Adventure,Family",8.3,10
Bayramlik,2024,Family,3.8,22
Mga anino ng kahapon,2013,"Drama,Family",7.0,11
Through a Lens Darkly: Black Photographers and the Emergence of a People,2014,"Documentary,Family,History",7.2,194
All I Want for Christmas,2013,"Comedy,Family",5.2,766
Dear Secret Santa,2013,"Comedy,Family,Romance",6.1,861
Haani,2013,"Family,Romance",7.7,162
Agnes,2013,"Drama,Family",8.0,29
Skazochnyy patrul. Shou prodolzhayetsya,2024,"Adventure,Animation,Family",7.5,10
A Is for Alex,2014,"Comedy,Drama,Family",7.5,25
Bekhatere Pooneh,2013,"Drama,Family",5.7,316
Love Finds You in Sugarcreek,2014,"Family,Mystery,Romance",6.8,1184
Mansarra,2024,"Comedy,Drama,Family",7.7,20
Snow Bride,2013,"Comedy,Family,Romance",6.7,3937
Bound: Africans versus African Americans,2014,"Documentary,Drama,Family",8.8,43
The Dempsey Sisters,2013,Family,5.2,129
De Bellinga's: Pretpark op stelten,2024,"Comedy,Family",3.2,119
Moyo sobache delo,2024,"Comedy,Family",5.2,40
Luccas Neto em: O Meu Aniversário,2023,"Adventure,Comedy,Family",4.6,10
And the Breadwinner Is...,2024,"Comedy,Drama,Family",6.8,241
Nebesko,2024,"Biography,Drama,Family",5.1,9
Ceská muzika,1993,Family,6.3,9
Manyunya. Priklyucheniya v derevne,2024,"Adventure,Comedy,Family",7.7,83
Manyunya. Den rozhdeniya Ba,2025,"Adventure,Comedy,Family",8.6,9
Die Schule der magischen Tiere 3,2024,"Action,Adventure,Family",5.9,284
Beyond the Clouds,2017,"Drama,Family",6.9,2637
A Beautiful Day in the Neighborhood,2019,"Biography,Drama,Family",7.2,91268
Bhai-Bahen,1943,"Comedy,Drama,Family",9.2,65
Falling Backwards,2013,"Drama,Family",8.1,9
Laggam,2024,Family,8.6,5076
Let's Go! Anpanman: Baikinman and Lulun,2024,"Adventure,Animation,Family",6.5,7
Domino Effect,2014,"Documentary,Drama,Family",6.7,82
Destiny,2014,"Adventure,Comedy,Family",7.4,30
Planeta 7693,2024,"Family,Fantasy",7.6,66
Silver Cove,2014,"Adventure,Drama,Family",6.2,28
La fuga,2023,Family,6.5,30
A Christmas Miracle,2024,Family,6.0,63
Scooped,2024,Family,5.2,42
A Sudden Case of Christmas,2024,"Comedy,Family",5.1,1107
Upin & Ipin: Jeng Jeng Jeng!,2016,"Drama,Family,Fantasy",6.0,18
Hallo Spencer - Der Film,2024,"Comedy,Family",5.5,319
Old Man,2014,"Biography,Documentary,Family",8.6,17
Al Eid Eiden,2024,"Comedy,Family",6.1,11
Gina,2024,"Drama,Family",7.7,21
El Olor De Tu Ausencia,2013,"Drama,Family",5.5,18
Umezurtzak,2015,"Drama,Family,History",8.8,9
Letniye vpechatleniya o planete Z,1987,"Family,Sci-Fi",5.8,35
"O spící princezne, sípkových ruzích a urazené víle",1983,Family,5.4,6
To B or Not to B,2016,"Drama,Family,Thriller",9.2,15
Operasjon Arktis,2014,"Adventure,Family",6.1,1190
Bebe,2013,"Comedy,Family,Romance",5.2,224
Oru Kadha Parayum Neram,2024,"Drama,Family",9.2,336
Grüsse vom Mars,2024,Family,6.5,18
Tri bogatyrya. Ni dnya bez podviga,2024,"Adventure,Animation,Family",5.6,58
"Kyoto, Natsu",2013,"Drama,Family",6.7,8
Havana Curveball,2014,"Documentary,Family,Sport",7.3,25
Geudaen naui baempaieo,2014,"Family,Fantasy,Musical",5.0,168
Dikkie Dik en de Verdwenen Knuffel,2024,"Adventure,Animation,Family",7.2,124
Sinterklaas en de pepernoten chaos,2013,Family,6.1,29
Borjatri,2024,"Family,Romance",8.4,6
Pokalbiai rimtomis temomis,2013,"Documentary,Drama,Family",8.0,73
Linor and Samar,2014,"Documentary,Family,History",7.1,18
Tree Man,2015,"Documentary,Drama,Family",6.5,109
Wish Man,2019,"Biography,Drama,Family",7.0,2491
The Boxcar Children,2014,"Adventure,Animation,Family",6.5,651
Steklyannye Busy,1979,Family,5.2,11
A Letter for Joe,2013,Family,6.3,26
The Light of Freedom,2013,"Drama,Family,History",4.6,60
Half Brother,2014,"Drama,Family",8.3,14
The Runner from Ravenshead,2010,"Adventure,Comedy,Family",7.2,109
Ba Ba shi wai xing ren,2024,"Comedy,Drama,Family",7.9,17
Bibi Rajni,2024,"Drama,Family,History",8.6,704
About Scout,2015,"Drama,Family",6.5,861
Approaching Normal,2013,"Comedy,Drama,Family",6.5,10
Magic Beach,2024,Family,5.5,56
Big Stone Gap,2014,"Comedy,Family,Mystery",5.8,3387
Baii Ga,2024,Family,4.2,58
Ghost Goggles,2016,"Adventure,Family,Horror",5.3,55
Volshebnyy krug,1976,Family,6.4,11
Vnimaniyu grazhdan i organizatsiy,1966,Family,5.4,7
Portrait of a Lone Farmer,2013,"Documentary,Family",8.1,15
A Belle for Christmas,2014,"Comedy,Drama,Family",4.7,590
Saudade,2013,"Drama,Family,History",5.4,33
El gurí,2015,"Drama,Family",6.7,18
Waiting for August,2014,"Documentary,Drama,Family",7.1,238
Jarden ensoleille,2013,"Adventure,Drama,Family",6.7,21
Novyye priklyucheniya Akmalya,1983,"Family,Fantasy",4.8,10
A Holiday for Harmony,2024,Family,3.6,33
Padmavyuham Lo Chakradhari,2024,Family,7.5,1720
Bronx Obama,2014,"Biography,Documentary,Family",6.1,189
Dinosaur Island,2014,"Adventure,Family,Sci-Fi",3.7,2172
Het Feest van Tante Rita 2 - De Chocobom,2024,"Family,Musical",7.0,18
Voices,2013,"Biography,Documentary,Family",6.4,8
Ivory Tower,2014,"Documentary,Family,History",7.0,1415
The Seventh Fire,2015,"Documentary,Drama,Family",6.0,213
Primero De Enero,2014,"Drama,Family",6.1,53
Tough Love,2014,"Documentary,Drama,Family",7.6,19
Manchan,2013,"Drama,Family",7.1,9
Fanzo Movie,2024,"Comedy,Family",7.9,10
O Acre Existe,2014,"Adventure,Documentary,Family",7.6,22
Vaar Tahevaar,2024,"Comedy,Drama,Family",8.0,278
Lady Gaga & the Muppets' Holiday Spectacular,2013,"Comedy,Family,Music",5.2,666
Suryagandhi,1973,Family,6.8,18
Jackie & Ryan,2014,"Drama,Family,Music",5.9,4840
Inherited Insanity,2014,"Comedy,Drama,Family",9.0,8
Christmas with the Singhs,2024,"Comedy,Family,Romance",6.1,758
Guess Who's Coming to Christmas,2013,"Comedy,Family,Romance",5.8,901
Kris Kras,2014,Family,6.7,61
Holiday Touchdown: A Chiefs Love Story,2024,"Comedy,Family,Romance",6.4,2299
LasseMajas detektivbyrå - Von Broms hemlighet,2013,Family,4.9,281
Tri princezny tanecnice,1984,Family,5.7,11
Kardes Takimi 2,2025,Family,4.5,169
Shepherd: The Story of a Jewish Dog,2019,"Action,Family,Mystery",5.4,436
Under the Blood-Red Sun,2014,"Drama,Family,History",5.9,129
Lucky Duck,2014,"Adventure,Animation,Family",5.0,180
La gang des hors-la-loi,2014,"Drama,Family,Sport",6.7,77
Parts of the Same Circle,2012,"Drama,Family,Mystery",4.6,14
My Boy,2013,"Drama,Family",6.5,12
Ayas,2013,"Animation,Family",5.9,107
The Adventures of Pepper and Paula,2015,"Drama,Family",6.9,119
Chitti - Potti,2024,"Drama,Family",9.0,1698
Mukhadrakon,2024,"Adventure,Family",5.5,14
Gangsta Granny,2013,"Comedy,Drama,Family",5.9,1417
Roboman the Movie,2024,Family,7.2,5
A Christmas Reunion,2024,"Comedy,Family",4.9,9
1 Kakak 7 Ponakan,2024,"Drama,Family",8.6,1084
The Primrose Railway Children,2024,Family,5.0,140
Uyyala Jampala,2013,"Drama,Family,Romance",7.1,1207
Selebryata,2024,"Adventure,Comedy,Family",3.6,19
Duch casu,1990,Family,4.8,7
The Groomsmen: First Look,2024,"Comedy,Family,Romance",6.1,370
Mir vashemy domy!,2017,"Comedy,Drama,Family",7.3,73
The Night Before Christmas in Wonderland,2024,"Animation,Family,Fantasy",6.3,502
Shelby,2014,"Comedy,Family",4.7,344
Hitomi no Naka no Shounen Juugo Shounen Hyouryuuki,1982,"Adventure,Animation,Family",6.5,48
I Wish You Love,2015,"Family,Romance",8.5,17
Karsten og Petras vidunderlige jul,2014,Family,5.6,130
Mouse and Mole at Christmas Time,2013,"Animation,Family",6.6,55
Cativas: presas pelo coração,2014,"Crime,Documentary,Family",6.5,14
Fading West,2013,"Documentary,Family,Music",8.6,283
Juf Braaksel en de Geniale Ontsnapping,2024,Family,4.1,39
Mezhdu nami,2024,"Comedy,Drama,Family",4.9,32
Super papa,2024,"Comedy,Family",5.2,108
The Christmas Colt,2013,"Drama,Family",3.9,84
My Mother's Future Husband,2014,Family,5.8,475
Parvat,2025,Family,9.2,6
As Jy Sing,2013,"Comedy,Drama,Family",6.4,158
Mountain Top,2017,"Drama,Family,Mystery",7.1,761
Wu ming zhi huo,2024,"Comedy,Drama,Family",5.8,10
Le grand Noël des animaux,2024,"Animation,Family",6.7,48
The Dog Who Saved Easter,2014,"Comedy,Family",3.8,314
When the World Met Miss Probinsyana,2024,"Drama,Family",9.5,41
Heartsping : Teenieping of Love,2024,"Animation,Drama,Family",7.0,19
Vikaasaparva,2024,"Adventure,Drama,Family",9.0,538
The Journey to Planet Minimik,2013,"Animation,Family",8.3,26
Un cuento de Navidad,2014,"Comedy,Family",6.3,25
Ali and the Camel,1960,"Adventure,Family",8.3,13
Food Patriots,2014,"Comedy,Documentary,Family",5.9,12
Wedding Diaries,2024,"Drama,Family,Fantasy",9.0,2028
Brotherhood,2014,"Action,Drama,Family",7.8,14
Operation Mistletoe,2024,Family,5.5,262
Elbow Grease,2016,"Comedy,Drama,Family",4.7,148
Bidhoba: The Widow,2024,"Drama,Family,Romance",8.0,7
Home Sweet Loan,2024,"Drama,Family",8.1,770
Daye: Seret ahl el Daye,2024,"Adventure,Drama,Family",8.1,12
Let It Snow,2013,"Drama,Family,Romance",6.7,3491
Chidambara Ragasiyam,1986,Family,6.7,35
Navagraha Nayagi,1985,Family,8.3,11
Pudhiya Sagaptham,1985,Family,6.3,9
Vellai Manasu,1985,Family,6.8,10
Baby Steps,2015,"Comedy,Drama,Family",5.9,359
Dowry Kalyanam,1983,"Drama,Family",7.3,45
Philips and the Monkey Pen,2013,"Comedy,Drama,Family",7.3,1534
U zastavy 'Krasnye kamni',1970,"Adventure,Family",5.6,10
Udivitelnyy Sad,1935,Family,6.0,11
Take One,2014,"Drama,Family",4.8,229
Aschenbrödel und der gestiefelte Kater,2013,"Family,Fantasy",5.6,8
Krodham,1982,Family,5.5,12
El extraordinario viaje de Lucius Dumb,2013,"Adventure,Animation,Family",5.5,24
Borderlands,2013,"Drama,Family",8.2,10
Paper Planes,2014,"Drama,Family",6.2,4867
Ostrov sokrovishch. Sokrovishcha kapitana Flinta,1987,"Adventure,Animation,Family",8.7,8
Ostrov sokrovishch. Karta kapitana Flinta,1987,"Adventure,Animation,Family",9.4,6
Alpsummer,2013,"Documentary,Family",7.6,8
Plenniki Barsova ushchelya,1957,Family,7.4,11
Never Came Back,2017,"Crime,Drama,Family",4.8,11
Pan,2015,"Adventure,Comedy,Family",5.7,68192
Krispy Rishtey,2024,"Drama,Family,Musical",6.7,68
Babah,2024,"Drama,Family",7.0,103
Tiddler,2024,"Animation,Family",6.1,218
The Funeral Guest,2015,"Comedy,Drama,Family",5.4,153
Heartless,2014,"Drama,Family,Romance",5.2,545
De Grote Sinterklaasfilm - Stampij in de bakkerij,2024,Family,3.0,75
Novogodnee chudo,2024,"Comedy,Family",5.9,11
Chalo Paltai,2011,"Drama,Family,Sport",7.4,792
Oyunda Kal: Eglence Arenasi,2024,"Adventure,Comedy,Family",2.7,34
Crimes and Mister Meanors,2015,Family,6.6,69
Salamat Rahe Dostana Hamara (SRDH),2024,"Drama,Family",9.3,86
Strana khoroshikh detochek,2013,"Adventure,Family",2.8,218
Ivan Tsarevich i Seryy Volk 2,2013,"Animation,Family",5.2,783
Friend Request,2014,"Comedy,Family,Romance",6.5,2200
Musica Maestros,2014,"Documentary,Family,Music",8.3,7
Sleigh Bells and Sugarplums,2024,"Family,Romance",7.4,7
Wreathmaker Christmas,2024,"Comedy,Family,Romance",5.7,329
Tails of Christmas,2024,"Family,Romance",6.1,484
Khusma,2024,"Drama,Family",8.4,34
Storm Boy,2019,"Drama,Family",6.9,4258
What the F@#- Is Cancer and Why Does Everybody Have It?,2014,"Biography,Documentary,Family",8.1,22
The Twelve Trees of Christmas,2013,"Drama,Family,Mystery",5.9,952
Kapus Kondyachi Goshta,2016,"Drama,Family",8.1,34
Kaleidoscope World,2013,"Drama,Family,Musical",6.9,11
Brichos,2007,"Animation,Comedy,Family",7.3,44
Odna doma. Velikolepnaya pyatyorka,2024,"Comedy,Family",3.9,37
Marry Christmas,2024,"Comedy,Family,Romance",6.9,56
A Ring by Spring,2014,"Comedy,Family,Romance",6.0,1736
In My Dreams,2014,"Drama,Family,Romance",6.3,6319
Kizim Için,2013,"Drama,Family",5.2,353
Der 8. Kontinent,2015,"Drama,Family",7.7,100
Finding Family,2013,"Documentary,Family,History",9.4,44
Kaptein Sabeltann og Grevinnen av Gral,2025,"Adventure,Animation,Family",6.4,38
L'esprit de famille,2014,"Comedy,Family",6.2,89
One: A Story of Love and Equality,2014,"Documentary,Drama,Family",9.0,9
Drømmen om en familie,2013,"Documentary,Drama,Family",7.3,27
Yaren Leylek,2024,"Adventure,Family",6.2,21
Lomasankarit,2014,"Adventure,Family,Romance",5.1,406
Biye Notout,2014,"Drama,Family,Romance",5.1,38
All I Want for Christmas,2014,"Comedy,Family",5.0,156
Max,2015,"Adventure,Drama,Family",6.6,28939
2nd Miracle in Cell No. 7,2024,"Comedy,Drama,Family",7.7,194
Kayip Kamyon,2024,"Drama,Family",4.8,18
"Ustaz, Mu Tunggu Aku Datang!",2013,"Adventure,Comedy,Family",6.0,80
Adam Ahani,2013,"Comedy,Drama,Family",4.7,40
Texas Rein,2016,Family,4.8,399
Kallu Compound 1995,2024,"Action,Family",8.2,2010
Tapestry,2019,"Drama,Family",3.2,265
Patria obscura,2013,"Biography,Documentary,Family",7.0,13
Att skiljas,2013,"Documentary,Drama,Family",7.1,75
Voyage vers la mère,2014,"Drama,Family",5.8,64
Ek Tha Hero,2023,"Drama,Family",7.6,44
Little Loopers,2015,"Comedy,Family,Sport",5.4,145
Come Worry with Us!,2013,"Documentary,Family,Music",7.4,135
The Land of Morning Calm,2024,"Drama,Family,Mystery",6.1,19
Black Beauty Breed,2014,"Action,Documentary,Family",8.9,62
Finn,2013,"Drama,Family",6.6,368
I'm Not Racist... Am I?,2014,"Documentary,Drama,Family",4.1,75
Cousins,2013,"Biography,Comedy,Family",8.6,12
